sentence,emotion
"I didn't know why but tears started falling from my eyes. I slapped his back because I was frustrated, confused and scared at the same time but he didn't complain. Instead, he pulled me closer.",sadness
"""And this is why I don't want you to get close to me,"" he breathed and I felt the thumping of his heart against his chest.",sadness
"""But I'm glad you're safe. I'm really glad and thankful.""",joy
"""Liar,"" I said between my sobs.",sadness
"Our conversation was suddenly cut off by loud thud and Akira's scream. When I turned around, Akemi was already laying unconscious on the floor.",fear
"Thank you, but I shouldn't be loved. I might hurt and break you so give your heart to someone who could really protect you. But your feelings toward me, I'll treasure it.",sadness
"Even though my senses were dwindling, I felt the tears running down my cheeks and I saw his agonizing smile. I wanted to say something but my voice betrayed me and those were the last words I heard before my consciousness slipped away.",sadness
"""They're gone,"" he said in a soft voice but his words resonated across the room. ""And they're not coming back anymore.""",sadness
"""So she's really a Shinigami,"" Akira said and she looked dejected.",sadness
"His retort made me smile a little and I saw his lips moving, too. I missed the way we tease each other and I'm glad that he can still think thoroughly even though we're in a rough situation.",joy
"""That place?"" He gave me a menacing smile that sent chills down my spine.",fear
I was about to move but then I felt a presence around me. My senses were heightened by the anxiety and I slowly readied my weapon. My body tensed when I heard a sinister laugh but the park remained deserted.,fear
"Suddenly, the hair on my nape tingled and someone spoke near my ear.",fear
"My whole body seared, as if I was thrown into the fire. I can't breathe properly and my senses were slowly fading.",fear
The Shinigami pulled my hair and his face came into view. I don't know if I was hallucinating but his face was full of scars that I can't distinguish his features anymore.,fear
The intensity of his gaze was enough to make me nauseous but his words stung me like a venom and I remembered the memory I have seen earlier.,fear
"My heart beat increased its pace and it felt like both of my adrenaline and serotonin levels heightened. Just when I needed a diversion from all of these feelings, he suddenly reached his gun and fired at the left side.",fear
"The voice behind me sent shivers down my spine and the only thing I could do was using my sixth sense. I managed to stop the time around me but only for three seconds to reposition myself. When the time reached its limit, the Huntres shoved his shadow-like dagger to the place where I was three seconds ago.",fear
I heard him chuckle and that made me smile a little. I like this side of him more.,joy
"""Yes. Maybe I should've told you this before. Maybe you wouldn't get yourself involved with me after this, and maybe your feelings toward me will disappear and turn into something else.""",sadness
"His dumbfounded expression was replaced with a contemptuous smile and my heart has suddenly increased its pace. I recalled the reactions involved in attraction and love and this is one of the markers, unless I was feeling fear.",joy
"""Save yourself,"" he suddenly said and that made me stop for a second. ""I can't swim and I'll just be a burden to you. So please, leave me here and save—""",sadness
"""Thank you for not letting me go. Thank you for letting me see your face after that endless darkness.""",joy
"""Because she's a bit different and somehow similar to me. I saw myself in her,"" he said and the way he looked at me made me jittery.",fear
"He didn't say anything but he gently pulled me toward him and the next thing I knew, he was already hugging me. My head was spinning and my heart was ready to burst any moment now but his warmth calmed me down.",joy
"""This is Shima, the island of the damned,"" he said and the cries and screams of agony of the people inhabiting it filled my ears.",fear
I moved closer to him since the atmosphere felt disturbing and I don't want to be alone in this kind of place.,fear
Consecutive roars from the huge lion and leopard in front greeted us and I was rendered motionless due to fear and confusion. Their bodies were twice larger than the normal ones and they looked more ferocious.,fear
"I almost forgot to breathe when he said that and I got more cautious because of the danger that this place could offer. Some of the plants and trees we passed by emit strange odor and chemicals that, according to him, could paralyze or cause hallucination.",fear
"All of a sudden, the two other guys grabbed both of my arms while the one who was speaking pointed his spear at Mitsuo.",fear
"""Mitsuo!"" I called, frightened by the situation. I wanted to reach my fan but I couldn't move my arms due to their strength.",fear
"""What are you doing, Lionel?"" Mitsuo snarled while glaring at the guy.",anger
"Lionel and Mitsuo both looked at me and I just wanted to go to his side. In this unfamiliar place and situation, Mitsuo was the only one I could depend on.",fear
"""I'm sorry,"" he said.",sadness
"The guys dragged me away from them and I could feel the stinging pain from where they were holding me. Instead of yelling at them, I observed the surrounding and I almost gasped when I saw the crimson-colored ground.",fear
"""Curse you, fucking Jikko!"" the guy yelled and he spat on the ground.",anger
"The Executioner swung his scythe and I immediately closed the window. The guy howled in anger but after a few seconds, it disappeared. My body convulsed, imaging the scenario that just happened outside.",fear
"I smiled at her and she looked at me with curiosity. She might be too young to understand the concept but still, I wanted to tell her.",joy
"""Don't involve yourself with him anymore,"" he said with his piercing gaze, his scythe pointed at my direction.",anger
My body went rigid when I heard my whole name from his mouth. How did he . . .,fear
"Panic started to arise in my body as the volcanic ash and other matter coming out of the volcano. I ran towards the door, pounding it and screaming for help, but my voice was masked by the mass outcry happening inside my head.",fear
"""How dare you do this to me, Senshins! I'm going to kill all of you! Watch me!"" the woman screamed while vultures, crows and ravens circled around her, her naked body covered with cuts and wounds.",anger
"I clutched my stomach when I saw the vultures lunging at her wounds, as if they were hastening her death. One of the crows targeted her eyes and I instinctively closed my eyes, imagining the scenario if it was me in her place.",fear
Her wails and curses filled the air but my eyes flung open when I realized the owner of that voice—it was the Huntres we encountered on the sea.,fear
"""STOP! NO!"" the Huntres shrieked. ""I didn't mean it! Believe me! Please!""",fear
"I suddenly felt scared because unfamiliar memories were starting to fill and overwrite my mind and for a second, I couldn't remember my own memories anymore.",fear
"""For what reason?!"" I pointed my fan at his direction and the memories I was trying to remember a while ago were becoming vivid.",anger
I wanted to stop reading his memories but I found myself still looking through them until my parents' death. I clutched my chest because it felt like my heart would burst any second.,sadness
"""You disgust me,"" I said. ""How dare you question my parents' and our clan's loyalty when all they did was support the President!""",anger
"""It wasn't! Sir Hideyoshi treasured them as friends, and yet because of your doubts, he lost them . . . I lost them.""",anger
"His words stung like poison and I couldn't take it anymore. I swung my fan at his direction, ready to slit his throat, but something restricted my hand.",anger
"When I saw him, the remaining strength I was holding onto dissolved and triggered my tears. He pulled me into his chest and I cried my heart out.",sadness
"""Don't leave me here,"" I said, scared to lose my own thoughts again.",fear
"""All of the people here, the prisoners and even the Executioners, have their own share of madness. I thought I can protect you but I haven't considered your ability. It must've been hard for you. I'm sorry.",sadness
And I thought I was doing a great job of keeping it at the back of my mind.,sadness
Why are you crying?,sadness
"""It's just that . . . I don't know how to face Hideo anymore,"" I said while remembering our childhood.",sadness
"""I'm sorry for not telling you the truth,"" he said, breaking the silence.",sadness
"My tears automatically fell after hearing those words, remembering the hardships my parents went through because of the Council's ideas.",sadness
"""Why?"" I asked, trying my best to stay calm even if my face and mind were already a mess.",sadness
"""From the bottom of my heart, I am sorry for hurting you like this,"" he said while bowing for apology",sadness
"""I'm sorry for not knowing the truth until now,"" I said with a shaky voice.",sadness
"""I lived in solace while you were wrongly judged and killed. I'm sorry.""",sadness
"""But you know, it's nice that you're back,"" Michiko suddenly said while looking at Mitsuo.",joy
"""We already know about Shima after that jailbreak incident,"" Mayu added.",sadness
"""But you made her suffer,"" Hideo said and that made us silent.",sadness
"I'm really lucky to have these people in my life. To me, they are my family.",joy
"""Hideo . . ."" I checked him and he seemed troubled. ""Calm yourself.""",fear
"""No one's leaving this place,"" Hideo warned and his eyes found her.",fear
"""I am done with all of you so stop this bullshit,"" she harshly said but I could read her mind.",anger
"""Yes,"" I breathed. I was afraid not for myself but for the life inside me. I do not know what to do.",fear
"""I'm sorry,"" he whispered.",sadness
I am not worthy to be someone's father. I don't deserve this. I—,sadness
But it's the truth. My hands were already soaked in people's blood. I've killed hundreds of people. Someone as filthy as me can't have something so pure.,sadness
"""No. Sorry,"" he said and he hugged me.",sadness
"""It's just that . . . I don't want the both of you to be labeled as an Executioner's wife and child. But I'll do anything to protect you so you don't need to worry. I made this choice so I will do anything to keep you out of danger.""",sadness
"Suddenly, I imagined the three of us walking together, our child in his arms while I look at them happily. It made me satisfied.",joy
"Yes, for he is the greatest gift you have given me, and a reminder that he should protect you when I'm not around.",joy
"""I hope we could attend this festival next year together with Nathan,"" I said and he just smiled.",joy
"""Me too."" A smile was formed on my lips, ""maybe she wants a younger brother and I think she's really good at taking care of others.""",joy
"""I'm sorry for giving this kind of task to you,"" he said in an apologetic tone.",sadness
I promised that I wouldn't cry anymore after giving birth to Nathan but his words were stirring up my emotions.,sadness
"""Of course,"" I said. ""We've been helping each other since we were young. You don't need to worry.""",joy
"""I don't want him to be labeled as an Executioner's child.""",sadness
"""What's happening?"" I asked and I could sense the panic in my own voice.",fear
"""That's the warning for intruders,"" he said and he stood up.",fear
"""What in the world . . ."" My voice disappeared after seeing the room in front of me.",fear
"""The hallway . . ."" My voice dissolved into thin air when I saw Vince's expression.",fear
I don't know the exact details but I'm sure it was the Black Dimension.,fear
He's . . . in a state of coma.,fear
"""He's now fine but he needs rest,"" she said and I could see the tinge of guilt in her eyes. ""You should rest, too.""",joy
"""It suits you,"" I said and he gave me a confused look, ""being a father, I mean.""",joy
"""Stupid,"" I muttered while trying hard not to cry. ""That was the best thing I've heard these past few weeks.""",joy
"For a second, I was tempted to stop the time just to look at my family—the two guys who changed my world.",joy
I stayed alert after she said that since our last encounter didn't go well.,fear
I'm scared.,fear
"""Oh God. You're really here, Akemi.""",joy
"""Rainie,"" she said with a smile. ""How about your son?""",joy
"Naomi, please. I need to see him. I want to see him. Please.",sadness
"""But I can say that you deserve to die because you said those things. Talk bad about her and you'll die by my hands.""",anger
"""Idiot. Don't say that.""",anger
"""Naomi, you don't have to do this,""Akemi said. ""You have your own family to protect, so please . .""",sadness
Hideo! Please help him. Please—,sadness
"""Don't touch them!"" I yelled.",anger
"""I know you need to go to Akemi, but I have a favor to ask."" Nathan started crying and he was holding onto his father's clothes.",sadness
"""Sorry Nathan. Take care of your mother for me.""",sadness
"""No . . . Vince . . . don't say that . . .""",sadness
"""I'm here. You should calm down and think carefully. You're safe so you do not need to worry."" Those were the meanings of his knocks.",joy
"But I'm sorry, Nathalie, I don't think I can save you",sadness
"""Sorry.""",sadness
"Don't say that! Please, don't say that.",sadness
"""Please, just forget me,"" he weakly said. ""Use my sixth sense, Nathalie.""",sadness
What are you saying?,sadness
I don't want to cause you more pain.,sadness
Are you stupid? I'd rather live in pain than forget you.,sadness
How could he say those words to me? How could he say that I should forget him?,sadness
But I . . . but I can't live with you anymore and I'll hurt you even more.,sadness
"I don't care. If you can't live with me, then I'll let you live in my memories.",sadness
"""How can I forget someone like you?"" I retorted and he smiled again.",sadness
"Maybe it's because I was used to forget people every now and then that I thought everyone would also be like that. But you know what? If I could live another life, I'd still choose to remember you. Even if my own memories were erased, as long as you're still inside my head, it would be enough.'",sadness
"""I will always remember you, Nathalie.""",sadness
And those were the last words I heard from the guy who could forget everything.,sadness
"I was too broken to function. In just one night, I lost a friend, my home and the most important person in my life.",sadness
I was useless. Powerless. If I only used my ability . . . if I only stayed by his side . . .,sadness
What's the use of this power if I can't even stop his death?,sadness
"""I couldn't protect your mother so let me protect you instead,"" I said and it seemed like the rain has finally stopped. ""Let's start a new life, Rainie. You and I.""",sadness
"""Okay. Thank you.""",joy
"""Rainie, is that your name?"" she asked and Rainie nodded.",joy
"Oh my God, Naomi.",joy
"""Happy birthday, Rainie,"" I would say every 31st of December.",joy
They can never take the place of someone I've lost.,sadness
"And every New Year's Eve, instead of staying up all night, I always cry myself to sleep.",sadness
I felt guilty and sorry because I could've done something to save them yet I wasn't aware of their situation.,sadness
"We will see each other again at the right time. Goodbye for now, Nathalie.",sadness
"""I'm sorry, Nathan,"" I sobbed, hugging him tighter and I felt his hand on my back. ""I'm sorry.""",sadness
"I remember you, and that's enough for me. May I call you . . . Mom?",joy
"""My memories are just hard to control, so be careful of yours,"" I warned since his sixth sense allows him to remember everything.",fear
"Every minute, every hour and every day, I will always think of you. No matter how painful, I will always remember you just like what you said to me before you left because your memory is my home, my refuge.",sadness
"""You will never be forgotten, Vince.""",sadness
"""Obviously, she's not listening.""",anger
"Since the four of you already completed your core subjects, you only need to do that thing to graduate. I'm expecting good results from you.",joy
"""Stop feeding her lies, Kana,"" Hayate retorted, ""or she'll believe in everything you say.""",anger
"""Excuse me? I don't lie.""",anger
"""Are you sure?"" Hiroshi butted in while adjusting his glasses. ""Do you want me to enumerate the lies you have said since you started living here?""",anger
"""Stop it, you idiots!"" I said while glaring at those two.",anger
Aren't you romantic?,anger
"""Okay, stop that or I'm not going to spend my time with you.""",anger
"""Transferees,"" Sir Tora said, calling their attention. ""Welcome to Tantei High.""",joy
"I observed her tiny movements and the moment her eyes opened, I stood beside her bed.",joy
"""It's 6:07:43, Kana. The exact time you woke up,"" I said and she rolled her eyes at me..",joy
"""Oh, shut up.""",anger
"""Goddamnit, J, it's just 6 AM. Are you nuts?""",anger
"""Morning,"" Hiroshi said, his hologram walking around our room.",joy
"""What the heck are you doing here? Pervert,"" she said and that made Hiroshi turn around.",anger
"""That meganerd,"" she grumbled while putting her clothes on.",anger
What's with that thought?' he suddenly asked using his inner voice.,anger
Why? Are you shy? Aren't you a cute kid?,joy
"""Don't you have a meeting to attend?"" he said in a lower and colder tone.",anger
"""You brat! I practically raised you!""",anger
"""J, you really can't defeat that kid in argument,"" Kana commented.",anger
"""She just doesn't know how to handle him,"" Hayate added.",anger
"""Thank you very much,"" I sarcastically said and all of them laughed.",joy
"I actually have the habit of singling out the transferees during the first week and count them all. I would go to the administration office to confirm my inference and I've been getting accurate figures for three consecutive years. Sadly, I won't be able to do that this year.",sadness
"""Well, I guess we have our first potential target,"" she said as we both watched the news beingplayed from there.",joy
"""Thank you""",joy
"""That damn murderer,"" the inspector growled while looking at the mutilated body on the ground",anger
"""Let them be,"" he said earlier. ""They can help us. Trust me.""",joy
"""What a brutal killer,"" Hiroshi commented while scanning the body with the device he invented to record the state of the body and which would be instantly sent to his server.",fear
"All of a sudden, I felt a chill down my spine, as if someone was staring at us from behind.",fear
"""Yeah. That bloodthirst is comparable to a Shinigami,"" I answered and I could feel it more intensely, being a Shinigami tracker and all.",fear
"""Wait,"" I warned.",fear
"""A Shinigami?"" Hayate asked, taking a defensive stance.",fear
"""Yeah. I can sense that dimension.""",fear
"""Kill them,"" she ordered and two more Shinigamis came out as she went back to that place.",anger
"He looked at Kana and just like what she did to me, she gave her a quick smile. ""You're slow, meganerd.""",joy
"""H-how did you . . ."" His voice trailed off but after a few seconds, he gave him a quick smile. ""As expected from you, Atama.""",joy
"""What did you say, wimp?""",anger
"""Reina! Stop! Da—!""",fear
"""Stop . . ."" I yelled while jumping toward him, ""shooting us!""",anger
"""Who the hell is this? Fuck off""",anger
"""Fine! Just don't touch my family.""",fear
"""Does that mean the murderer knows we're here?"" Kana asked and the four of us raised our guards.",fear
"""I think we just found the killer and his motive,"" I muttered.",joy
"""What the heck are you doing? Are you out of your mind?"" Kana asked and I was about to say the same thing.",fear
"""Not really,"" he retorted. ""But hey, no need to worry. This school is actually a chakushoku.""",joy
"""Who are you?"" I asked using my inner voice and I saw a student who turned her head to our direction with an uneasy expression. ""Found you.""",fear
"""But I remember feeling something odd when I looked at his daughters,"" sagot niya. ""Their skin were quite bluish.""",sadness
"""What happened? Why aren't you moving?"" I asked, worried and distraught about his condition.",fear
"""N-neuromuscular blocker,"" he said with difficulty. ""P-paralyzing agent.""",fear
"""This man is a nut job,"" Kana remarked while digging her nail on her skin.",anger
"""Agreed. How should we take him down?""",fear
"""Hayate said we should be careful. This guy has medical knowledge and can use it to his advantage just like what happened to Hayate.""",fear
"""Should we kill him? He's a psycho,"" Kana suggested but I disagreed.",anger
"""No. We should capture him alive and let him suffer the consequences of his actions. Besides, they won't credit that as an arrest and we'd need to catch another one.""",anger
"""Damn, this is getting harder. If we only have some sedatives to—""",anger
"""Whoa, this is a huge-ass needle,"" Kana commented while looking at the syringe she was holding. ""I might pass out when someone injected this to me.""",fear
"""Kana! Don't! He still has one syringe left!"" I yelled but Kana could control her momentum anymore. I ran toward their direction but I wouldn't get there in time so I just threw one of my swords at his direction, hoping that it would stop his movement.",fear
It did but it was already too late.,fear
"""H-help me! Kana is . . .""",fear
"""5:17:29 P.M. Case closed,"" I whispered as I looked at the sun setting in the blood-red sky.",joy
"""Her vitals are starting to stabilize,"" Dr. Gardan said and my knees collapsed upon hearing his words. ""But we still need to observe her for the next few hours.""",sadness
"""Apologies,"" Hayate immediately said. ""We didn't expect Shinigamis to intervene, so we had to,"" he explained.",fear
"""A-Anyway . . ."" I said, breaking the silence. ""What happened to the weapons? Where are they?""",fear
"""You idiot!"" I yelled after giving him a punch in the head.",anger
"""Would it matter? You'd still summon your weapons if a Shinigami appears,"" he argued.",anger
"""Old man? Hey, have some respect! Sir Aiwa is your grandfather!""",anger
"""He said I can only have access to the restricted rooms and laboratories in the Technology department when I'm already a graduate. He didn't even retract his order after his death. What kind of nonsense is that?""",anger
"""Why are you even reminiscing that?"" Hayate asked. Oh. So he decided to read my mind.",anger
Heh. Are you embarrassed? How cute.,joy
"What do you want, Shinigami?"" I boldly asked while gripping my swords.",anger
"""Shinigamis . . . are the people I despise the most,"" she muttered. Her green eyes gleamed with hatred as she threw the arm to the ground. ""I will hunt them down. All of them.""",anger
"He heaved a heavy sigh. ""They managed to track the weapons. It must be Sir Tora. Now I won't be able to continue that research.""",fear
"""See for yourself.""",anger
"""That just means you have a poor data security,"" Kana suddenly remarked. ""Getting traced that easily . . . the future of the Technology department seems bleak.""",anger
"""You really don't know how to pull your punches, do you?"" I commented.",anger
"""I just stated the truth,"" she nonchalantly replied.",anger
"""You can say it in a nicer way though,"" I muttered but she scoffed at me.",anger
"I smiled at her. ""Yeah. A bit.""",joy
"She looked straight into my eyes and smiled. ""Secrets are supposed to be like that,"" she said. ""Careful, J. You really wouldn't want to dig deeper.""",joy
"""That's horrible.""",sadness
"I guess we have our suspects now,"" I remarked, thinking about the ten people who went out before the blast.",joy
"""Yeah. Time to meet our second target.""",joy
"""Shit!"" I cursed as I ran from the rooftops of the buildings",anger
"""What happened there?"" asked Kana.",fear
"""Reina? What happened?"" tanong naman ni Hayate. ""There's a sudden increase in heat signature in that area.""",fear
"""What do you want?"" I asked.",anger
"""The heir,"" he said. ""And your death.""",anger
"""I told you,"" he said as the air crackled around us. ""If you can't tell us where the heir is, then your death will suffice.""",anger
"""Reina, get out of there!""",fear
"""I don't,"" she snapped back. ""I'm not a part of those clans who need their heirs to function.""",anger
"Are you saying that they are hunting the heir of one of these clans?"" asked Hayate.",fear
"""That's the most probable reason, don't you agree?""",fear
"""What? Who . . ."" My voice faltered. I couldn't imagine how terrible that day was.",fear
"He flashed a subtle smile. ""To the murderer's third exhibition.""",joy
"""What are you implying, smartass?""",anger
"""They say it takes one to know one,"" Hiroshi taunted.",anger
"""I didn't know you were this stupid,"" she retorted. ""Ah. And if I'm a Shinigami, you'd be dead the moment we meet each other.""",anger
"""Shit, that idiot didn't bring any weapon!"" I muttered as I rushed toward their direction.",fear
"""Don't move, terrorist, or I'll cut this mouth of yours,"" I warned as I put my dagger on his mouth.",anger
"Agad naman akong lumingon at sinamaan ko ng tingin si Hayate. ""You knew and you didn't tell us!""",anger
"""Shut up, you idiot! You almost got yourself killed!""",anger
"""What a psychopath,"" I grumbled as I remembered what he did.",anger
"""Minorities are already discriminated and are facing prejudice in their everyday lives. It angers me that people like him, who don't show any respect and remorse exist,"" Kana said while gripping her sickle.",anger
"""They think they are superior to everyone. They think what they do is right. I hope he experience hell.""",anger
"""What exactly did the Shinigamis do to you?""",sadness
"""Good work,"" she commented while looking at Hayate. Smirking, she looked at Hiroshi and said, ""and you should do better.""",joy
"""I don't know. It feels like someone is around but I can't sense his or her presence.""",fear
"""Shit. We're too late,"" I cursed under my breath. ""But why would they kill her?""",anger
"""An Erityian?"" I muttered as I stared in horror at the monitor. ""Shinigamis?""",fear
"""But why does he know the Erityian way of writing?""",fear
"""I can feel the faint presence of the Black Dimension. Someone's coming.""",fear
"""A Shinigami,"" I alerted and the three of us immediately ran toward that direction",fear
"She's being driven by her rage. She's not thinking. If this continues, both of them may die.",fear
"""Rise, Teshin,"" the guy ordered. ""I didn't train you to be killed by these mere students.""",anger
"""Good thing those Elites didn't fight us,"" I said.",fear
"Hiroshi scoffed. ""Because they didn't see us as threats.""",anger
"""I . . . I m-must . . . kill t-them . . .""",anger
"""Kana, calm down. Please.""",sadness
"""I must kill them,"" Kana muttered repeatedly as she gripped her sickle",anger
"""Don't ever speak of—""",anger
"""And I am the lone survivor of the Hansen clan."" Her blood trickled down her sickle and she collapsed on her knees. ""And I will avenge our blood with theirs.""",anger
"""But I'm also worried about that humdrum.""",fear
"""This is getting dangerous,"" Hayate muttered. ""Let's go.""",fear
"""That idiot,"" Hayate mumbled.",anger
"""We know,"" he said, cutting her off. ""We know how hard it is for you to live your life.""",sadness
"""You should have told us,"" I chimed in. ""You should have told the administration about this matter. They would help you.""",sadness
"She scoffed. ""Help me? There's no way they would help someone who has already lost everything.",sadness
"""Do you think someone from a perished clan is more worthy of their attention than their missing heir?""",sadness
"""You know, I went in that school because I thought they could help. And I thought I could still belong somewhere. I was wrong.""",sadness
"""If they can't help you, then depend on us. We're friends after all.""",sadness
"""You're not just from Hansen clan anymore. You're also a part of Atama family. If you need something, just ask us. You don't have to do all of these by yourself. You're not alone anymore, Kana. So please, allow us to help you.""",sadness
"""If . . . if I'm allowed to voice out my wish . . . then please . . . please help me see the end of this. I . . . I want to avenge my clan,"" she whimpered in her inner voice. ""I want to be free from this excruciating revenge already. Please . . . help me.""",sadness
"""It's okay now.""",joy
"""Wait, don't tell me you'll use it to her?""",fear
"""Without her consent?""",anger
"""D-Daddy . . ."" Kana whimpered.",sadness
"""Survive, child. You have to. I'm sorry.""",sadness
"""It's okay. Don't be scared. Everything will be okay. Just close your eyes. I'll be here.""",sadness
"""I won't be here anymore when you wake up. I'm sorry for leaving you alone. But please, be strong. Continue protecting your life, even if you're by yourself. I love you.""",sadness
"""Then this makes things easier,"" Hiroshi added.",joy
"""I've rested enough,"" she muttered. ""It's time to get my revenge.""",anger
"""I need to find that Elite. He's the one who killed my father.""",anger
"""Kana, the Elite of the Reaper you fought that night was Takeshi,"" I said and her eyes vehemently reflected rage. ""And we know how to find him.""",anger
"""I don't know his motives or why he had to involve himself in this mess, but one thing is for sure, he shares the same crime of murdering hundreds of innocent people and I will never forgive him for that.""",anger
"""So, you can finally fight without holding back,"" I commented while we were running through the buildings. She smiled. ""I guess.""",joy
"""Yeah. I can feel its presence. Be careful. The Black Dimension might open anytime.""",fear
"""I'll make you pay for your crimes, murderer,"" she growled.",anger
"""No, kid. You will pay for the crime of your clan. You will tell me about the heir. That's—!""",anger
"""You . . ."" Kana snarled as she glared at the humdrum. ""You were there. You, too, killed everyone!""",anger
"""Where are you?"" I mumbled. ""It's getting dangerous here.""",fear
"""What the hell are you saying?"" Kana grumbled. ""Assist who? The person who killed⁠ —""",anger
Damn it!,anger
"""Behind you!"" I alerted as I felt the opening of the Black Dimension near Kana.",fear
"""You should've told us first if there are any explosives in the vicinity, you humdrum,"" Kana growled as she glared at Ariel who was still in his knees.",anger
"""I'm sorry for using her face. I had to survive. Don't worry, the end is near. You won't see this face after this.""",sadness
"""Kana, please calm down,"" I pleaded",sadness
How can I?! That face . . . that was my mother's! How could you use—!,anger
"""No!"" he bellowed as my dagger grazed his cheek. ""I've had enough of your silly plays!""",anger
"""You have to do better than that, brat—!""",anger
"""It's okay. Everything will be okay,"" he softly said while turning his head to our direction.",joy
"Ariel smiled. ""Yes. This is the only way.""",joy
"""I . . . got my . . . revenge . . ."" he said in whispers. ""I . . . will . . . finally be . . . with my . . . ffamily. S-sorry for what . . . I did . . .""",sadness
"""If only . . . I have known . . . your clan . . . before those . . . scums . . . if only . . .""",sadness
"""We're Senshins,"" I said. ""Erityians aren't only the Shinigamis. I'm sorry if you've been through hell because of them.""",sadness
"""I . . . see . . . t-thank you . . . for telling . . . me . . ."" His gaze shifted to Kana again. ""And . . . tthank . . . you . . . for your . . . kindness. Your parents . . . and clan . . . would be so proud . . .""",joy
"""I know,"" she sobbed. ""I know.""",sadness
"""It's . . . okay . . . now,"" he mumbled, as if he was convincing himself. ""It's . . . okay . . . now . . . I can . . . rest now . . .""",sadness
I'm sorry. I'm sorry.,sadness
"I shouldn't have done that. To save three people, I killed a hundred. I feel disgusted with myself yet I still feel a little relieved that my family is safe. Maybe I am turning into a monster. Like those green-eyed criminals.",sadness
I don't know what to do anymore. I should've killed myself the moment they have found me. Now I can't even decide for my life.,sadness
"Please, somebody, please end my misery.",sadness
"""Don't worry too much,"" she said while wiping off the tears on her eyes and face. ""I will be okay.""",sadness
"She smiled while pointing at the tree behind us. ""I have a business there.""",joy
"""I wish I can stay here a bit longer,"" she mumbled while looking at those two. ",sadness
I can't. You know that I only stayed here because of my personal matters.,sadness
"""I've been staying here for more than a year, and honestly, I have enjoyed my time here that I almost forgot I have a life outside this campus.""",sadness
"""I know that sending off a friend is hard, even unbearable for some,"" he said and I don't know if my eyes were just playing tricks on me but I could see the sadness on his face. ""But there are times that you have to.""",sadness
"""Well, I guess this is goodbye,"" she said.",sadness
"""Well, I'll be returning the name Kana since it's only an alternative name, but you can still call me that,"" she said.",joy
"""Besides fragrance, one of the kanjis means flowing and living,"" he explained. ""You should live your life and let your time flow from now on.""",joy
"""I like that,"" she remarked as she extended her hand to him. ""I'll miss our fights.""",joy
"It's been more than a decade since that dreadful night. Seeing my parents die in front of me was enough to give me nightmares every single day, but what I regretted the most was failing to protect my sister.",sadness
"""Do you think Mom and Dad are okay?"" six-year old Krystal would ask every time there were commotions outside our house.",sadness
"I would force a smile and say, ""of course. They are strong. Really strong.""",sadness
"""Don't worry. If anything happens, I'll protect you with all my life and I'll always be by your side. Is that okay with you?""",joy
"She would nod enthusiastically and during those moments, I felt assured. At least, I had her with me. I wasn't alone.",joy
But all of that was taken away from me.,sadness
"Winter, protect your sister. Will you promise me that?",fear
"""I am Winter Alveria,"" I said as I tightened my grip on his neck. ""The head of the Alveria family. And someday, I will take back everything your kin has stolen from me.""",anger
"""N-no . . . p-please don't k-kill . . .""",fear
"""It's time to end the raging flame,"" I declared as I raised my arm. ""Fellow Huntres, let us reclaim what is rightfully ours!""",anger
"""Krystal!"" I called, my heart racing, afraid that something had happened to her.",fear
"""No, please no,"" I muttered between my sobs. ""Krystal . . .""",sadness
"My heart felt like it was being ripped apart. I never cried when I was with her. I wanted to show her that I could protect her . . . that I was strong. But today, everything that I wanted to keep, that I wanted to protect, was taken away from me.",sadness
"""I will take back everything,"" I muttered under my breath as I walked away from the pillar of flames. ""I promise.""",anger
"""But they killed my parents!"" he wailed as he gripped his knife tightly turning his knuckles white.",anger
"""I have a sister who's almost the same age as you and I failed to protect her,"" I said in my mind but what surprised me was when I felt the boy flinching. Did he hear that? ""I don't want to feel that pain again.""",sadness
Two years had already passed yet I could still vividly remember how they were killed by Pierre.,fear
"""Those with Wind attributes could manipulate the air around, creating some superior mirages,"" he chuckled. ""Nandito na tayo.""",joy
"Chills began creeping through my body as I watched their eyes changed into different colors: brown, purple and crystal-blue.",fear
"""Honestly, no,"" I answered. ""I'm still bewildered. I don't know what to do. I'm not even sure if I really deserve to be here. And . . .""",fear
"""Oh. So you can already use your inner voice. Impressive."" Isaz was looking at me, a subtle smile escaped from his lips. ""Your will is strong, but your body has to keep up.""",joy
"""Why did you leave me? Why did you not come back for me?""",sadness
Dreaming about my sister with that kind of expression on her face was heart-wrenching.,sadness
He started walking away and it was painful to watch how slowly he was moving.,sadness
"""Are you raising your voice at me?"" she asked, though it sounded like a warning.",anger
"That day, Hilda became the most terrifying person for me.",fear
"I shuddered upon seeing his grin. ""N-nothing. I . . . I wasn't . . . I mean, I didn't—""",fear
"""Why are they doing that?"" I asked, seething in anger.",anger
"""I'm glad that you're still alive, Leo,"" he said.",joy
"""I . . . I'm sorry,"" Leo grimaced.",sadness
"""Minerva . . . she's already dead,"" he said, his voice trembling. ""She sacrificed herself to save us from that terrifying flame.""",sadness
"She said she doesn't want her child to live the same way. She wants her to live normally. And even though I know that's impossible, I want to honor her wish.",sadness
"He flashed a melancholic smile. ""He said he failed to protect your father, our master. He's the type of guy who shoulders everything. But don't worry. I'm sure that when the right time comes, he'll be with us.""",sadness
