sentence,emotion
"""Sino ka?"" nainis ako, ""at bakit ka nandito?""",anger
Inihampas ko ang aking espada at tumama ito sa kanyang kanang balikat.,anger
"""Ako ang nagtatanong,"" sagot ko. ""Wala kang karapatan—""",anger
"Nanghina ang aking mga tuhod, parang ang lakas ko ay unti-unting nawawala.",fear
Gumamit ba siya ng sixth sense?,fear
"""Tumigil. Kayong dalawa.""",anger
"""Si-siya ay isang Shinigami . . ."" bulong ko, habang ako'y nahihirapan pa rin mula sa kakaibang atake na iyon.",fear
"""May hinahanap siyang tao,"" sagot ni Kiyoko. ""Kaya't hindi mapakali ang lahat.""",fear
"""Pasensya na sa abalang dulot ko,"" sabi niya kay Kiyoko.",sadness
"Ngumiti siya. ""Ayos lang iyon. Hindi lang sila makapaniwala na ang isang Shinigami ay maaaring maging kakaiba sa kanilang nakasanayan. Pero marami akong kilala na mga Shinigami na katulad mo.""",joy
Siya rin ay ngumiti nang marinig iyon.,joy
"Nagpalitan sila ng tingin at siya'y nagbigay ng isang banayad na ngiti. ""Isang tao na makakapagpabago ng takbo ng laban sa pagitan ng mga pangkat ng Shinigami.""",joy
"Nagbow si Darwin sa kanya. ""Salamat.""",joy
"""Alam kong galit ka,"" sabi ni Kiyoko na nakatingin sa parehong direksyon. ""Ako rin, labis kong kinamumuhian ang mga Shinigami mula sa kaibuturan ng aking puso.""",fear
"Gusto ko ring patayin ang bawat isa sa kanila, lalo na ang mga nagdulot ng pagkamatay ni Vince. Nais kong makaganti para sa kanya.",anger
"Tumawa siya nang mahina. ""Sasabihin ko sa kanya. Galingan mo sa pagdadala ng mga kriminal dito. Paala,. Naiah.""",joy
"Inabot niya ang kanyang bulsa, at inilabas ang dulo ng isang basag na sibat. Ngumiti siya sa akin ngunit ang mata niya ay nagpapakita ng pag-aalala.",fear
Halos lumubog ang puso ko nang mapagtanto ko kung ano iyon.,sadness
Nagsimula manginig ang aking mga kamay at pakiramdam ko ako ay bata ulit.,sadness
"""Ito ang sibat na pumatay sa kanya,"" kumpirma niya.",anger
Nasaktan ako nang marinig ko ang kanyang kuwento at naalala kung paano nangyari ito.,sadness
"Napabuntong hininga ako at inabot ang sibat. Nang mahawakan ng aking daliri sa talim nito, bumalik sa aking isipan ang napakaraming mga alaala.",sadness
Isang Shinigami na pumapatay sa isang grupo ng mga humdrums. Mga ulo na nasa lupa. Isang kulungan kung saan ang mga Shinigami ay pinapahirapan.''Isang babae na berde ang mga mata ay nag-aalab sa galit . . .,anger
"""Okay ka lang ba?"" tanong ni Kiyoko na may pag-aalala sa kanyang tinig. ""O-o, okay lang ako,"" mahina kong tugon. ""Salamat sa'yo.""",sadness
"""Naia,"" tawag niya. ""Pakibati si Nel para sa akin."" Gagawin ko.",joy
Alam mo ba kung gaano kahirap pigilan ang dalawa na makapasok sa isla?,fear
"""Ano?"" tanong ko.",anger
Anong problema nila?,anger
Nag-aalala lang sila para sa'yo. Halos tatlong oras ka na roon.,sadness
"Heh. Kailan pa kayo naging clingy? ""Hindi ako clingy,"" tugon ni Nel. ""Nakakakilabot lang talaga ang lugar na ito.""",anger
"""Tama siya,"" dagdag ni Jett.",sadness
"Sabi ko naman sa inyo, hindi normal ang lugar na ito. Oh sige, aalis na tayo.",fear
"""Masaya akong ligtas ka,"" biglang sabi ni Nel, binasag ang katahimikan. Akala ko . . . akala ko hindi ka na babalik sa amin.",joy
"Tumingin ako sa kanya, pero nakatuon ang tingin niya sa unahan.",sadness
"Isang ngiti ang sumilay sa aking mga labi. ""Isa akong Keeper,"" sabi ko. ""Kailangan kong manatiling buhay at ligtas para protektahan ang aking grupo.""",joy
"""Uy, dahan-dahan!"" sigaw ni Cliff habang sinubukang balansehin ang balsa. ""Nel, dinudurog mo siya,"" puna ni Jett. ""Oo nga. Keeper ka kaya 'wag kang gagawa ng mapanganib, kundi, mamamatay tayo,"" bulong niya, hindi pinansin ang mga sinabi ng mga lalaki.",fear
"Napatawa ako at tinapik ang kanyang likod. ""Masusunod, Kapitan.""",joy
Hindi nawala ang ngiti sa aking mukha habang papalayo kami sa lugar na minsan kong tinawag na tahanan.,joy
Pauwi na tayo.,joy
Mga sigaw ng takot at pighati. Mga sandatang naglalaban.,sadness
"Sumagi sa isip ko ang mga alaala ni Naomi habang bumagsak si Mitsuo sa kanyang mga tuhod, tumatangging humiga sa lupa kahit sa huling hininga niya.",sadness
Masakit sa dibdib habang nakatingin ako sa dalawang kaibigan ko na nasa bingit ng kamatayan.,sadness
Binasag ng mga hiling ni Rielle ang puso ko. Paano pa kaya si Hideo?,sadness
Ah . . . mukhang oras na . . .' bulong niya.,fear
"Dugo ang iniubo ni Mitsuo pero nanatili siyang nakatingin sa kalangitan, ang ulan bumabagsak sa kanyang mukha.",sadness
"Nakapikit na ang kanyang mga mata pero naririnig ko pa rin ang mahinang boses niya sa aking isipan. Takbo, Nathalie,' aniya, may ngiti ng pagsuko sa kanyang mukha. 'Wag kang lilingon. Iligtas mo ang sarili mo. Iligtas mo ang sarili mo . . . Huwag kang mag-alala . . . a-alalahanin kita palagi . . . N-Nathalie . . .'",fear
"""Alalayan si Naomi!"" sigaw ni Mayu.",anger
Kahit na halos madurog na ang puso ko ay pinilit kong maging matatag.,sadness
Naomi! Ngayon na! sigaw ko at agad iyong naintindihan ni Naomi.,fear
"Wag kang lilingon,' sabi ni Akira, inuulit ang mga salita ni Mitsuo. 'Magpatuloy ka at lisanin ang lugar na ito, Naomi.'",fear
"Pakiusap, maging ligtas ka.",fear
Bigla naman akong kinilabutan. Mula sa kinatatayuan ko ay nakita ko si Hideo na dahan-dahang tumayo.,fear
"Protektahan mo silang lahat,' utos niya na may nakakakilabot na tono. Ayokong may mawala pang isa ngayong gabi.",anger
"""Gagawin namin,"" tugon ko. ""Kaya pakiusap, tapusin na ang digmaang ito, Hideo.""",fear
"""Ligtas sila,"" bulong ko habang tinatapik ang kanyang balikat. Huwag kang mag-alala. Malakas si Naomi at aalagaan ni Hideo ang anak mo . . . Nanginig ang boses ko at nagsimula nang bumagsak ang mga luha sa aking mukha. Mananatili kang buhay sa aming mga alaala. Puwede ka nang magpahinga.",sadness
"""Ito lang ang pagkakataon natin para parangalan ang kanilang kamatayan,"" sabi niya, puno ng lungkot ang boses.",sadness
Tiyak na tatanungin ng Konseho ang kanilang mga ugnayan at katapatan.,fear
"Sana nga, panaginip lang ang lahat.",sadness
"""Rielle Miyamoto. Vince Alejandrino,"" sabi ni Hideo. ""Tandaan ninyo ang kanilang mga pangalan.""",sadness
"Naglakad ako nang walang patutunguhan, sinusubukang tanggapin ang lahat ng nangyari.",sadness
Dinala ako ng mga paa ko sa isang pamilyar na lugar at tahimik na bumagsak ang mga luha na kanina ko pa pinipigil.,sadness
"Kung hindi siya papayagang manirahan ng Konseho sa kampus, puwede niyang gamitin ang kubo ko sa gubat. Pwede mo siyang dalawin doon.",fear
Nanghina ang mga tuhod ko at bumagsak sa lupa ang espada na mahigpit kong hinahawakan.,sadness
Hindi ako naging sapat na malakas para iligtas ang mga kaibigan ko.,sadness
Hindi ako naging sapat na malakas para tanggapin ang kanilang pagkamatay.,fear
Hindi ako naging sapat na malakas para pigilan ang pagbagsak ng mga luha ko.,sadness
Hindi ko kayang manatili sa tabi nila gaya ni Akira dahil ayaw kong tanggapin na wala na sila.,sadness
Ayokong makita ang mga walang-buhay nilang katawan.,sadness
Hindi ko alam kung ilang oras akong nakaupo lang doon habang patuloy na umiiyak. Mahirap tukuyin ang oras dahil sa makapal na mga sanga ng puno na humaharang sa kalangitan.,sadness
"Mahirap manatiling nakatuon dahil sa likod ng isip ko, iniisip ko pa rin sina Akemi at Mitsuo.",sadness
Isang malalim na buntong-hininga ang pinakawalan ko. Pinakalma ko ang katawan ko at nagsimulang maglakad patungo sa kubo nang maramdaman ko ulit ang madilim na presensya.,sadness
"Nangibabaw ang aking hinuha at galit. Tinawag ko ang isang sibat, at kasabay ng aking espada, pinaikot ko ang parehong armas sa direksyon nila.",anger
"Tumama ang sibat sa dibdib ng Shinigami, katulad ng ginawa nila kay Mitsuo, at ang espada ko ay tumagos sa lalamunan ng isa pa, agad siyang napatay.",anger
Hinatak ko palabas ang mga armas mula sa kanilang mga katawan at tumalsik ang dugo nila sa mukha at damit ko.,anger
"Gusto ko silang patayin muli, upang makita ang takot sa kanilang mga mata, at sa sandaling iyon, naisip ko na ganito marahil ang naramdaman ni Hideo kanina.",anger
"Kahit na alam kong hindi na maibabalik ang kanilang buhay, sa ganitong paraan ko lang sila maipaghihiganti.",anger
Nanginginig akong huminga at natagpuan ko ang sariling nanginginig sa galit at lungkot.,anger
Siya . . . siya ba ay . . . buhay pa . . .,fear
"""S-Sabihin mo . . ."" ungol niya sa sakit, ""b-buhay pa siya, di ba?""",fear
I-ikaw . . .,sadness
"""Sabihin mo lang!"" sigaw niya sa galit.",sadness
"Pinipigil ko ang paghikbi at dahan-dahang umiling. ""Akemi . . . s-siya . . . siya'y . . . patay na.""",fear
"""Hindi . . ."" bulong niya, kita ang sakit sa kanyang mukha. Hindi yan totoo . . . s-siya . . .",sadness
Sinubukan niyang tumayo sa kabila ng dami ng dugong nawala sa kanya at hinawakan ako sa kwelyo ng aking damit. Ikaw... w-wag mo akong lokohin o papatayin kita.,anger
"Sobra na ang pagdurugo niya. Pagod na ako pisikal at emosyonal, pero kailangan ko siyang tulungan.",fear
"""Itatago nito ang presensya niya kahit sa mga tracker,"" sabi ni Mayu matapos kong imungkahi na manirahan si Akemi sa kubo ko, ""pero napakalakas ng presensya niya para lubusang maitago.""",sadness
"""Suwerte ka,"" bulong ko habang tumitingala sa kalangitan na puno ng paputok.",anger
Naglakad ako sa kagubatan ng Latens at nakita ang mga bahid ng dugo sa lupa.,fear
"""Nasaan si Akira?"" tanong ko. Bumuntong-hininga siya. ""Nasa supply house.""",fear
Okay ba siya?,sadness
"Umiling siya. ""Kailangan naming patulugin siya,"" patuloy niya, ""o baka siya'y malulunod sa emosyon.""",fear
Si Hideo?,fear
"""Nasa Council House siya,"" sagot niya at nakita ko ang pag-aalala sa kanyang mga mata. Gusto niyang parangalan ang kanilang kamatayan, pero sa tingin ko hindi nila gagawin.",sadness
May tao!,anger
"""Babalik ako!"" sigaw ko pabalik.",anger
Wag kang gagalaw!,anger
"""Mamamatay ka sa loob ng ilang oras kung hindi ka titigil,"" sabi ko.",anger
Tigil ma—,anger
"""Hindi ko sinasadya . . ."" Napatigil ang boses ko nang makita ko ang kanyang mga berdeng mata sa madilim na ilaw.",fear
"""Bakit mo ako iniligtas?"" tanong niya.",sadness
"""Dahil kaibigan ka niya,"" sagot ko. Kaibigan . . .",sadness
Bakit hindi ako makaalis?,sadness
"""Hindi ka pa pwedeng umalis,"" mahina kong sabi at muli niya akong sinamaan ng tingin. ""May mga tracker sa labas.""",fear
Wala akong pakialam. Papatayin ko sila kung kailangan.,anger
"""Hindi mo papatayin ang kahit sino sa mga kasama ko,"" banta ko habang tinatawag ang isang mahabang espada. Naghirap ba siya roon? tanong ko, binasag ang katahimikan.",anger
"Hindi ko gustong makita akong umiiyak ninuman. ""Masaya ba siya rito?"" bigla niyang tanong.",fear
"""Oo,"" bulong ko, alaalang kasama pa namin siya.",sadness
"Ililigtas mo ako . . . pakiusap . . . hagulgol ni Rielle habang hawak ang braso ko. Isa sa kanyang mga mata ay nawawala at umaagos ang dugo mula sa kanyang mata. ""Gusto kong mabuhay . . . Michiko . . .""",fear
"""Ngayon lang kita nakita,"" sabi niya. ""Kagulat-gulat na wala kang malubhang sugat.""",sadness
"Napangisi ako. ""Tingin ko naka-graduate na ako sa pagiging pasyente mo.""",sadness
"""Oo, hindi ko na kailangan ng isa pang pasyente,"" sabi niya, may bahid ng kalungkutan sa boses.",anger
"""Uhm . . . kumusta si Akira?"" tanong ko.",sadness
"""Kailangan niya ng pahinga,"" sagot niya. Pagkatapos . . . pagkatapos ng nangyari, nawalan siya ng kontrol sa kanyang sixth sense. Ang marinig ang lahat ng tao at bagay sa paligid niya ay masyadong mabigat para sa kanya.",sadness
"""At ito,"" sabay abot niya ng isang hiringgilya.",fear
"Kumunot ang noo ko. ""Para saan . . .""",anger
"Ngumiti siya. ""Abala si Mayu. Ikaw na ang bahala sa kanya.""",sadness
Huwag mo kaming alalahanin. Huwag mong alalahanin ang pamilya mo. Ako na ang bahala sa kanila hanggang sa makabalik ka.,sadness
"""Hindi nila papayagan,"" bulong niya habang nakatingala sa kalangitan. ""Hindi ko na alam ang gagawin.""",sadness
"""Kailangan mo nang matulog,"" sabi ko habang tinitingnan ang mga eye bags niya.",fear
"""Baka managinip ako tungkol sa kanya at sa anak namin,"" mahina niyang sabi, sabay ngiti ng bahagya, ""at baka ayoko nang magising.""",sadness
Alagaan mo siya.,sadness
"""Pakiusap, alagaan mo siya,"" bulong ko, at nag-meow siya bilang sagot.",sadness
"""Tara na,"" sambit ni Mayu.",sadness
"""Walang kahit anong espiritu o dambana."" bulong ni Mayu habang tahimik kaming nakaupo sa harap ng kanyang puntod. Patawad, Akemi.",sadness
"""Napakalupit ng mundo para sa'yo,"" sabi ko. Patawad kung mag-isa ka noong nasa pinakamadilim na bahagi ng buhay mo. ""Nandito ka na sa wakas."" Pumiyok ang boses ko habang pinipigilan ang emosyon sa loob ko. Makakapahinga ka na, Akemi. Hindi ka na nag-iisa.",sadness
"Baka managinip ako tungkol sa kanya at sa anak namin, at baka hindi ko na gustong magising.",sadness
"""Sir Ise,"" tawag ni Sir Hideyoshi, ngunit sinamaan lang siya ng tingin ng matanda.",sadness
Wow. Hindi ko alam na may kayang tumingin sa pinuno ng tribu namin tulad non.,fear
Nakakatakot ang taong iyon.,fear
"""Tama na,"" sabi ni Sir Hideyoshi at kita ang pagkabahala ng mga nakatatanda.",anger
Matanda!,anger
At tinawag niya bang matanda ang isang tao? Siya ba ang tinutukoy na pinuno ng Shima?,anger
"""Sir Ise, pakiusap,"" sabi niya at makalipas ang ilang segundo, bumagsak si Sir Kyo sa kanyang mga tuhod, hingal na hingal.",sadness
"""Nagtitiwala ako sa'yo,"" bulong ng matanda habang nanatiling nakayuko si Sir Kyo.",anger
Paanong nagawa mong bastusin ang kanyang kamatayan? Paanong nagawa niyo lahat na ipagkait ang kanyang presensya sa lugar na ito?,anger
Naisip ko kung iyon ba ang pang-anim niyang pandama. Ano kaya ang ginawa niya para mag ugali sila ng ganoon?,anger
Ipapadama ko sa inyo ang galit ng angkan ng Jikko. Sisiguraduhin kong hindi niyo mararanasan ang kapayapaang hinahanap niyo.,anger
"""Papatayin ko ang mga Shinigami na nagpahirap sa kanya,"" galit niyang sabi. at gigibain ko ang lugar na ito. Tawagin niyo kaming traydor, wala akong pakialam. Traydor kayo sa mga mata namin. Kalaban niyo na ngayon ang Jikko.",anger
"""Salamat sa pagkilala sa apo ko,"" sabi niya, at nakita ko ang bahagyang pagkilos ni Hideo.",sadness
"""Kung hindi dahil sa'yo at sa mga . . . kaibigan niya, matagal nang nasira ang lugar na ito,"" sabi ng matanda.",sadness
Bibigyan kita ng pagkakataon. Pakinggan mo ang batang ito.,sadness
"Sa pagkakataong ito, sisiguraduhin kong mabubuhay sila sa buhay na nararapat sa kanila.",joy
Napabuntong-hininga ako matapos gamutin ang mga sugat ko.,sadness
"""Ah, Michiko,"" bati niya.",joy
"Ngumiti ako sa kanya. ""Makinig ka sa nanay mo, ha?""",joy
"""Hideo!"" tawag ko habang pabagsak na naupo sa sofa malapit sa mesa niya.",anger
"""Bakit puro sugat ka?"" tanong niya habang papunta sa direksyon ko.",sadness
"Bumuntong-hininga ako. ""Training.""",fear
"Dapat nagpapahinga ka, hindi nagpapagod.",sadness
"""Hah!"" singhal ko.""Galing talaga sa'yo, ha? Sino kayang hindi natutulog?""",anger
"""Kaya kong magpuyat nang ilang araw,"" balik niya.",sadness
"""Kayang-kaya kong basahin ang iniisip mo,"" bigla niyang sabi. ""Nagiging pabaya ka na.""",sadness
"""A-nga pala, ano na ang desisyon ng Council?"" tanong ko, pilit na binabago ang usapan, kahit pa tungkol pa rin kay Mitsuo.",fear
"""Binago nila ang hatol,"" sagot niya. ""Papayagan na tayong ilibing siya rito.""",fear
"""Kasama si Mayu,"" sabi niya, sabay buntong-hininga. ""Hindi ko siya kayang alagaan ngayon.""",sadness
"Tumango siya. ""Oo. Ipinangako ko 'yon sa kanila.""",fear
"""Hay!"" sabay sandal ko sa sofa. ""Sana magbigay na ulit ng mga misyon.""",sadness
"""Wala bang Class S missions para sa Intel department?"" tanong ko.",sadness
"""Wala para sa'yo,"" sabi niya.",anger
Hindi kita papayagan.,anger
"Napaayos naman ako ng upo. ""Bakit?! Gusto ko—""",anger
Hindi ko papayagang makaalis ka hangga't hindi ako kumpiyansa.,sadness
"""Hoy, huwag kang mag-alala, hindi ako mawawala,"" malumanay kong sabi.",fear
Iyan din ang sinabi nila.,sadness
"""Hindi ko ipapangako, pero susubukan kong kumapit sa buhay, kahit pa mas okay na siguro ang mamatay,"" sabi ko. Hindi ko kayo kayang iwan. At saka, hoy, huwag mo akong maliitin. May mga oras na mas malakas ako sa'yo.",sadness
"Tumawa siya nang mahina. ""Tama.""",joy
"Yan, tumawa ka naman kahit papaano,"" pabiro kong sabi. ""Hindi na nababanat 'yang mga muscle sa mukha mo kasi lagi kang nakasimangot.""",joy
"Tss. Parang tatawa lang. Anong mahirap do'n?"" bulong ko. ""Pero palihim namang nangingiti dati kay Akemi.",joy
"O, bakit, totoo naman?",joy
"""Lumayas ka,"" sambit niya sa akin.",joy
"Salamat,' sabi niya at ngumiti ako nang marinig iyon.",joy
"""B-bakit . . ."" hirap niyang tanong, ""hindi ko . . . m-maigalaw ang katawan ko . . .""",fear
Dugo ang sumabog sa kanyang mukha at ang kanyang dilaw na buhok ay natakpan ng pula. Ang kanyang berdeng mga mata ay kumikislap sa madilim na espasyo at ang balat ko ay kinilabutan nang ngumiti siya sa amin.,sadness
"""Hindi,"" bulong ko, pilit na hindi umiyak.",sadness
"""Gusto mo ba siyang makita?"" tanong ko at marahan siyang tumango.",fear
"""Magkalaban tayo,"" bigla niyang sabi. ""Hindi mo kailangang magbait-baitan. Galit din ako sa'yo, dahil sa ginawa mo sa kanya.""",anger
"Huminga ako nang malalim at sinarado ang isip ko. ""Ang mga kalaban ko ay ang mga nagpahirap sa kanya,"" sagot ko. ""Tinulungan mo siya. Kaibigan ka niya.""",sadness
"Napasinghal siya. ""Kaibigan? Anong kalokohan 'yan?""",anger
"Ah, tama. Hindi ka gumagamit ng mga ganyang termino.",sadness
"Sinamaan niya ako ng tingin, at medyo nakakatakot. ""Ako ang Elite niya. Ang tauhan niya. Ginawa ko lang ang dapat kong gawin.""",anger
Hindi ba dapat mas sundin mo ang mas nakakataas kaysa sa kanya?,anger
"Tumigil ka na, Senshin. Wala kang alam.",anger
Ah. Kaya ka ba galit kasi gutom ka?' pang-aasar ko.,joy
Sabi kong tumigil ka na.,anger
"""Alam mo, bahay ko 'to, kaya bakit hindi ikaw ang umalis?"" pang-aasar ko pa. ""Ah. Hindi ka nga pala makagalaw.""",anger
"Agad akong tumayo at naglakad papunta sa kusina. Sige, sige. Dahil mabait ako, ipagluluto kita.",joy
Hindi naman ako maarte sa pagkain!,sadness
"Excuse me, ikaw kaya ang pinakamapili. ""Tama siya, Naomi,"" dagdag ko.",sadness
"Teka, pwede na ba siyang kumain? Pwede ba niyang kainin 'to? Pero, halos isang linggo na siyang 'di kumakain. Papaanong buhay pa siya?",sadness
"""O, eto,"" sabay lapag ko ng pagkain sa tabi niya.",anger
Tumahimik ka nga?' galit niyang sabi. 'Ang pangit ng tawa mo.' Wow. Gwapo? Pangit ka rin.,anger
"""Protektahan, huh?"" sambit niya habang naghahanap kami ng libro sa tindahan.",anger
"Oo. Una, protektahan siya. Sa tingin ko, iyon ang unang ginagawa ng magulang. Tapos, alagaan sila?",sadness
"""Paano?"" sabay tingin niya sa akin. ""Ang kaya ko lang gawin ay pumatay para sa kanila. Pasok ba iyon sa proteksyon?""",anger
"""Anong ginagawa mo?"" galit niyang tanong.",anger
"""Shit,"" mura ko nang mahina habang nanatili ang mga tigre sa ilalim ng punong kinaroroonan ko.",anger
"Oh, sige. Magpapahinga muna ako dito. Saka na lang ako aalis kapag sumikat na ang araw.",sadness
Pumatay para protektahan. Iyon lang ang paraan.,anger
"Michiko, protektahan mo sila para sa akin.",fear
"Ngayon, natatakot na rin akong matulog.",fear
Anong ginagawa mo riyan?,anger
"""Michiko,"" dahan-dahan niyang tawag. ""Pwede mo bang—""",fear
"""Gasgas lang 'yan,"" natawa ako. ""Wala lang 'yan.""",sadness
Sinabi ko sa'yong mag-ingat ka.,fear
"""Normal lang 'to, mga sugat mula sa training,"" sagot ko.",sadness
"Saka nga pala, napuntahan mo na ba si Akira?",fear
Ikaw ang doktor?,fear
"""Hindi,"" sagot ko.""Madalas lang akong magka-injury kaya natuto na rin ako ng 
ilang first aid techniques.""",sadness
Mapapatay ka o mapag-eeksperimentuhan. Tulad ng ginawa ng mga doktor kay Rielle?,sadness
"Kung may sisisihin ka, dapat ang Council, hindi siya. At bukod pa riyan, mas malala ang ginawa ng tribu mo.",anger
"""Bakit ka nakasimangot diyan?"" sabi ni Akira.",sadness
"""Kaya mo nang gumalaw?"" bulong ko.",sadness
"""Ang upper body lang,"" sabi niya sa paos na boses.",sadness
"""Bakit nakatayo ka lang d'yan, Michiko?"" asked Akira. ""Tara na rito.""",sadness
Sigurado ka bang okay ka lang sa kubong 'yan?,sadness
"""Oo nga. May bahay ka naman sa nayon,"" dagdag ni Akira. ""Ang layu-layo mo 
tuloy.""",sadness
"Paumanhin, hindi babysitter ang role ko rito, ha!",anger
Tigilan niyo akong gawing babysitter nila!,anger
"""Hindi,"" sabay-sabay naming sagot kaya nagkatinginan kami.",sadness
"Hindi, Hideo, sagot ni Mayu. Hindi pwede.",sadness
"""Pero delikado, Michiko,"" babala ni Mayu.",fear
Ngumiti ako sa kanya. Alam mo namang gusto ko ang panganib.,joy
"""Seryoso ka ba?! Ako? Isang instructor?"" tanong ko habang tinuturo ang sarili.",anger
"""Hindi ko kayang magturo!"" sagot ko. ""Ayoko talagang magturo!""",anger
Hindi ako magiging teacher!,anger
"""Kaya ko nang maghagis ng bagay,"" anunsyo niya habang dahan-dahang iniikot ang kanang braso.",anger
"Gusto mo talagang nasasaktan, ano?",anger
"""Nakulong ka na ba?"" tanong niya.",anger
"""Sana makalakad ka na sa lalong madaling panahon,"" bulong ko.",sadness
"""Huwag kang mag-alala, hindi na rin ako makapaghintay na makaalis dito,"" sagot naman niya.",sadness
"""Oh, wow, takot ako,"" walang emosyon kong sabi.",fear
"""Papatayin kita balang araw,"" bulong niya.",anger
"So, anong kailangan kong gawin?",fear
"""Wag ka sanang mamatay pagbalik,"" natatawa kong sabi.",fear
"""Hindi,"" sagot niya. ""Nandito ako.""",sadness
"Huwag kang mag-alala, hindi ko pa gagawin 'yan.",sadness
Ano ba ang mga 'yan?' tanong niya.,anger
Mahina?' galit niyang sagot. 'Ikaw—',fear
"Ha! Ako, takot? As if,' balik ko sa kanya.",anger
Sino ang mahina ngayon?,fear
"""Hey,"" tawag niya habang nakatingin pa rin sa puntod ni Akemi. ""Wala namang barrier ang lugar na 'to, diba?""",fear
"Buntong-hininga ako sabay ngiti. ""Sa wakas.""",joy
Ano ba—bakit mo ginamit ang kamay mo?!,anger
"Lumapit ako sa kanya. ""Ano'ng nalaman mo?",fear
"""Excuse me? Araw-araw na kaya akong nagpa-practice.""",anger
Magiging mahusay kang guro.,joy
"""Binabangungot ka pa rin ba?"" tanong ni Mayu.",sadness
Bubuksan ko na sana ang pinto nang maramdaman kong may kakaiba.,fear
"Limang taon pagkatapos ng trahedya, isa pang pagkawasak ang sumalanta sa amin, pero sa pagkakataong ito, ako'y sumuko at inisip na mas mabuti pang mamatay.",sadness
"""Seryoso na ba 'yan?"" sabi ko nang may kasiyahan. Umaasa akong may pag-asa na ulit.",fear
"""Ma'am Michiko!"" masayang tawag niya habang kumakaway.",joy
Pasensya na kung hindi kita madadala.,sadness
"""Bigla na lang siyang bumagsak,"" naalala kong sabi niya.",sadness
Napakunot ang noo ko. Aalis ka?,sadness
"""Hihintayin ka ba namin?"" tanong ng piloto. ""Sige. Sana matapos ako bukas,"" sagot ko.",fear
"""Uhh, hi?"" bati ko pero mukhang wala sila sa mood na bumati pabalik.",sadness
"""Sorry, hindi ko maintindihan ang Russian,"" sagot ko habang ibinalik ang tingin sa humdrum.",sadness
"""Hindi ito masasakit,"" bulong ko. ""Ipinapangako ko.""",sadness
"Ang pamilya talaga'y isang kahinaan, 'di ba?",sadness
"""Sumuko ka na lang at hayaan mo kaming patayin ka ng walang sakit,"" sabi ng isa sa mga Reaper habang nilalagyan ng bala ang baril niya.",sadness
"""Huwag mong idamay sila sa usapan,"" singhal ko, habang nararamdaman ang galit at sakit sa dibdib ko. Hindi sila mamamatay... hindi sila puwedeng mamatay.",anger
"""Huwag kang mag-alala,"" dagdag niya, ""makikita mo rin siya sa kabilang buhay—!""",anger
HINDI SIYA PATAY! HINDI SIYA PUWEDENG PATAY!,fear
"""Putang ina mo, Senshin!"" sigaw ng isa pang Elite na galit na galit.",anger
"""Shit,"" mura ko nang mahina.",anger
"""Pasensya na. . ."" tahimik kong sinambit habang iniisip ang mga kaibigan ko.",sadness
"""Para kanino ang pasensiya na 'yan?"" tanong niya, ang mga mata'y nakatuon pa rin sa mga Shinigami sa harap niya.",sadness
Patay na ang anak ng walang kwentang si Aiwa.,sadness
"""Paano mo ako natagpuan?"" tanong ko, sinusubukan kong ilayo ang isip ko sa mga masalimuot na iniisip.",fear
"""Ganun din ang naramdaman ko noon,"" bigla niyang sabi. ""Gusto kong patayin ang gumawa sa kanya non.",sadness
"""M-Michiko…"" umiiyak niyang sabi. Hindi... huwag kang magpakita . . . Pakiusap . . . Vivien . . . paparating ang anak ko. . . pakiusap. . . iligtas mo siya. . . huwag mong hayaan. . . makita niya 'to. . . pakiusap. . .",sadness
"""Huwag kang pumunta rito. . . Vivien. . . Pakiusap. . ."" paulit-ulit na binubulong ni Akira at durog doon nadurog ang puso ko.",fear
"Pasensya na. . . patawad. . . Michiko. . . pakiusap, alagaan mo siya. . .",sadness
"""Shh. . ."" alo ko. ""Ayos lang ang mommy mo,"" sabi ko habang pinipigilan ang luha ko.",sadness
"""Hindi, hindi, hindi. Sige na, Akira, pakiusap. . ."" bulong niya. Hindi ito oras para magbiro. . . sige na, imulat mo ang mga mata mo.",sadness
Pakiusap. . . narito ang anak mo. . . huwag mong gawin ito. . . pakiusap. . .,fear
Pakiusap. . . pabayaan niyo muna kami. . .,fear
"""Hideo,"" mahina kong tawag. ""Tama na.""",fear
"""Magagawa niya!"" sigaw niya habang tahimik na tumutulo ang mga luha. ""Kailangan niya…""",anger
Pakawalan mo na ako.,anger
Manatili ka rito. . . pakiusap. . . huwag kang umalis. . .,fear
"""Ako. . ."" Lalo siyang humigpit sa yakap. ""Hindi ko kayang mawala ka rin. . ."" umiiyak niyang sabi.",sadness
O gusto mong patayin ko na lang ang sarili ko dito mismo?,anger
"""Ako ang may kasalanan,"" nanginginig ang boses niya. ""Hindi ko dapat pinayagan ang lahat na umalis. . . Ako. . . Ako ang may kasalanan. . .""",sadness
"""Hindi mo kasalanan,"" mahina kong sabi.",sadness
"""Pagod na ako sa pakikinig ng mga pangako. . ."" bulong niya.",anger
"""Hindi siya okay,"" bulong niya at tumingin siya sa akin.",sadness
"""Bakit ka nandito?"" matigas kong tanong.",anger
"""Umalis ka,"" sabi ko habang naglalakad patungo sa kanya pero nagulat ako nang may ibinato siya. Agad ko iyong sinalo. Isang duguang kutsilyo at isang baril.",anger
