sentence,emotion
"""I'm . . . sorry . . . I'm sorry . . . Michiko . . . please t-take care of her . . .""",sadness
"""No, no, no. Come one, Akira, please . . ."" he mumbled. This isn't the time to joke around . . . come on, open your eyes.",sadness
"""Please . . . your daughter is here . . . don't do this . . . please . . .""",fear
"""Please . . . leave us alone first . . .""",fear
"""Hideo,"" I softly called. ""Stop it.""",fear
"""She will!"" he snapped as silent tears fell from his eyes. ""She has to . . .""",anger
Let me go.,anger
Just stay here . . . please . . . don't go . . .,fear
"""I . . ."" His hug got tighter. ""I can't lose you, too . . ."" he sobbed.",sadness
Or do you want me to kill myself right here?,anger
"""It's my fault,"" his voice wavered. ""I . . . I shouldn't have allowed everyone to leave . . . I . . . It's all my fault . . .""",sadness
"""It's not your fault,"" I softly said.",sadness
"""I'm . . . I'm tired of hearing promises . . ."" he mumbled.",anger
"""He isn't okay,"" he murmured and he looked at me for confirmation",sadness
Still returning the favor. huh?,sadness
"""Tough day, huh?"" he suddenly commented.",sadness
"I didn't want to go there. I didn't want to see their lifeless bodies. Or else, I might break down again.",fear
"He took everything away from me. Now, I will do the same.",anger
You sure you don't need Yuuki to treat those horrible wounds?,sadness
"But your well-being is not,' she returned as I heard her footsteps nearing.",sadness
"""You shouldn't have promised,"" Mayu added.",sadness
N-no . . . I . . . it's not . . .,sadness
"""I'm sorry,"" I sobbed as I tried to keep the dagger from digging through my skin. ""I . . . I'm really sorry . . .""",sadness
"Unti-unti nang nanghihina ang katawan ko. I was about to give in and let them overwhelm me when I heard a faint voice. Hey, come on, wake up.",fear
"""Done crying?"" he asked and I scowled in return.",sadness
"""Here,"" he interjected as he handed me a note where several names were written.",sadness
"I scoffed. ""Are you now following Akemi's path?""",anger
Why are you curious?,fear
"""I'm not,"" I muttered and he smirked in return.",sadness
"""I can tell you,"" he taunted.",fear
"""Be careful,"" I blurted out. He halted but he didn't look back.",fear
"""Hey,"" I called, and this time, he turned around. ""I saved your life, so please don't die.""",sadness
"I saved yours, too, so you're not allowed to die, unless I'm the one doing it.",fear
"""Yeah,"" he mumbled. ""What should I do?""",fear
"""There,"" he said and I inhaled sharply when I saw Naomi emerging from the forest with a teenager who looked like Akemi.",sadness
"""Welcome back,"" Hideo and I both greeted.",joy
"""Yes. Please let me,"" she replied. ""Besides, I have a debt to pay.""",sadness
Of course. I'll find Haruka.,anger
"""Worried?"" he asked",sadness
"I scoffed. ""Why would I?""",anger
"""Where the hell are you?"" I mumbled, wondering if he would ever come back . . . if he would stay true to his words that he wouldn't die.",anger
"""Rainie . . ."" The mention of her name made Hideo's presence stronger. ""she was taken by some Reapers.""",fear
"""Michiko,"" he called in a controlled tone. ""Gather everyone.""",sadness
"His eyes were burning with rage. ""A council of war,"" he replied.",anger
"I can't bear losing her, too.",sadness
"I sighed, ""Okay. Just tell me if you're ready,"" I added. ""We need you here.""",sadness
"""Yeah."" There was a hint of pain in her voice. ""This time, I won't run away.""",fear
"""Don't worry about them,"" I said as I exchanged blows with Shinigamis along the way",fear
"""No,"" I muttered. ""I'm not dying anyway.""",anger
Who's dying?,sadness
"""Wow,"" I scoffed. ""Now I'm hallucinating.""",sadness
"""You . . ."" My voice faltered, still in disbelief that he was here and that this wasn't a hallucination. W-why are you . . . you're not dead . . .",fear
"""Why would I?"" he returned. ""You said I shouldn't.""",anger
"""So you really live here,"" she remarked as she stepped inside.",joy
"""Yeah,"" I said. ""I feel more comfortable here.""",joy
"So the mighty Michiko finally likes someone now, huh?",joy
So that's where he is.,sadness
"I gave her a confused look. ""Huh?""",anger
"""You didn't know?"" she raised an eyebrow",sadness
"""Let me just sleep here tonight,"" he said while removing the hood of his cloak from his head",fear
"""What?"" he asked while looking at me and a smirk suddenly appeared. Don't tell me you miss me, Senshin?",anger
Then why are you staring at me like that?,fear
"I ignored his question. ""What happened?""",fear
"And? Why aren't you with them? You're an Elite, too, right?",fear
"""I can't face them,"" he muttered.",fear
"So, you're going to give up your status?",sadness
Huh? What do you mean?,anger
Brat?,anger
Tsk. Hope he gives up now.,sadness
"""Merry Christmas,"" I mumbled. ""Sleep well.""",joy
What the heck are you doing?,anger
"""Why? Want me to stay?"" he taunted.",fear
"""No,"" I muttered as I rolled my eyes",sadness
Why don't you just tell him directly that you don't want to be part of the rebellion?,fear
Do you think that brat won't be?,anger
"""I see,"" I muttered. ""Then, goodbye, I guess?""",sadness
There was a hint of fear on her face. M-Ma'am Michiko?,fear
"""I'll be going,"" he said. ""If you miss me, you know where to find me.""",sadness
Thinking about him again?,sadness
Wait—!,anger
"""Hideo,"" Naomi called in a controlled manner. Calm down.",anger
"""Good luck,"" she teased.",fear
"""Haruka, stop,"" he ordered and I couldn't believe she was here",anger
"""Piss off, Keith,"" he retorted.",anger
"He chuckled at her grumbling. ""Calm down.""",anger
"""Curious, aren't you?"" he smirked. ""You're getting careless with your thoughts now.""",anger
"But don't you, Shinigamis, dislike them?",fear
"""Dead,"" he flatly said.",sadness
"""Don't worry, I didn't kill him,"" he added as his lips curved upward. ""He died of natural causes.""",fear
What the heck?! How could he say those words with a nonchalant expression?! At seryoso ba siya?! Anong pinagsasabi niya?!,anger
What? We were practically living together when you took care of me—,sadness
"""Okay, stop!"" I yelled, completely flustered.",anger
"""That's a shame,"" he said as he steered me out of his room.",anger
"""Time's up!"" Vivien shouted.",anger
"""Hey,"" she greeted.",joy
"""No, no, that's not how it worked,"" Hiroshi grunted before Hayate noticed us.",sadness
That's definitely scary.,fear
Damn brat.,anger
"""I broke his arm,"" he muttered, earning a frown from me. ""Accidentally.""",sadness
"""What are you doing?"" he groggily asked, his eyes still closed.",fear
"""Ah, shit, I forgot that I'm meeting Keith,"" he cursed under his breath.",anger
Such a liar.,anger
"Humans are creature of change and among the living, they have the best abilities to adapt.",joy
"By the end of the 19th century, these unique speciation of humans were known within their own race as Erityians—a name befitting of their origins and capabilities—the children of the special blood.",joy
"Perfectly blending in with the normal humans, they have saved and destroyed civilizations and lives.",sadness
"Worn out, Emiko reached for her son in the arms of the elder. ""M-my son . . . give me my son . . .""",anger
"""Monster!"" she yelled as she attempted to leave the house, but he was faster.",anger
You shall never talk about our eyes' peculiarity to anybody. Hear me?,fear
"But those people are also throwing hate to us, aren't they? Why can I not do the same, brother?",anger
"I know it is hard, but father told us not to hate them. Father is a kind man, and he wants us to be like that, too.",joy
"Too much and the greedy and the wicked will take advantage of it. Father is kind, but also naïve.",anger
"""Quick,"" he said, cutting off Ryo. ""Leave this place.""",anger
Father! Why are you—,fear
"""F-father,"" he called. ""People . . . there are people heading here.""",fear
"The truth is, I have always hated humans, but I do not want you to share the same sentiment because not all of them are bad.",anger
"No matter how hard it is, live well, Sho, Ryo. Live and prove that it is not a sin to be alive just because we are different.",joy
"""W-what happened—"" Ryo's body stiffened when he recalled what had transpired before passing out. ""Father!""",fear
Father! No!,fear
"""Father!"" cried Ryo as he ran toward Shotaro.",sadness
"""We cannot allow them to see this,"" Sho remarked",fear
Perhaps we really are monsters. Father's eyes. Your eyes. Even the mystery surrounding mother's death and our clan.,sadness
"""And what if there are, brother?"" he returned. ""Do you think they are treated differently from us? People who are different from the normal will always be regarded as outcasts. As freaks. As monsters.""",anger
"What . . . what did you do, Ryo?",fear
I continued father's unfinished business.,anger
"""Ryo, tell me . . . how many did you . . .""",fear
I only killed those who attacked us first.,anger
"We need to leave this village, Ryo.",fear
They said our clan was once a proud lineage of samurais.,joy
We should quietly leave the house.,fear
"Do not soak your hands in more blood, brother.",fear
But how? We are already surrounded.,fear
I cannot let you die here.,anger
"See the world by yourself. I am staying here, and I will take back what they have stolen from us: our clan's honor, our wealth, and father's pride. Farewell, brother.",anger
"I promise, even the gods of death cannot stop me. For father and for you, I will become one of them.",anger
"In our tribe, names of the dead are avoided, but my parents gave his name to me because they want me gone.",sadness
"""Ishida . . ."" the kid murmured as his eyes twinkled in excitement.",joy
"You cannot protect yourself just by running away, especially when danger is always looming. Sometimes, you have to toughen up.",sadness
"""N-no . . ."" she pleaded",fear
"""See?"" he beamed. ""You have nothing to be afraid of.""",joy
"""So you need not to hide your eyes anymore,"" he added",joy
"I have never experienced summer, but the warmth of your presence must feel like it. From now on, you are Natsue.",joy
"She reached for his hand and smiled. ""I'm happy . . . thank you . . .""",joy
"Farewell, brother.",sadness
"I will return, and I will see you again.",sadness
"""S-spare me!"" the next guy pleaded.",fear
Now you're asking for mercy.,anger
"P-please, I have a fam—",fear
It's already too late for you to implore the very thing you stripped away from us.,anger
"S-stay away, or I'm going to kill her!",anger
Are you going to stand there all night?,anger
"A-apologies, my lord.",sadness
"M-my apologies, lord, this—",fear
"Even with this power, someone like me will remain as a burakumin until death.",sadness
Such is the fate of those who were born in the lowest class.,sadness
"Apologies, my lord.",sadness
"One day, the great powers of the natural elements will be passed onto those who are worthy, as what our great ancestor Czeslav has foreknown.",joy
S-stay away.,fear
"""Yllka,"" her mother softly called, cupping her face. "" Look at me. Are you hurt?",fear
Hold it firmly!,anger
They're marching here! Be ready!,fear
"You're going to burn the forest, too!",fear
Douse the fire!,anger
"""Your eyes,"" he murmured. ""They've become lighter in color.""",fear
"Well done, Yllka.",joy
Being an espion . . . is it hard?,fear
They must be strong enough to infiltrate and escape bases; and have the wits to gather information and conduct counterintelligence against enemies.,fear
Why does the country you serve forsake you once the enemies tracked you down?,sadness
"But I am not normal, aren't I? Why? Am I cursed, mother?",sadness
"My child, listen to me. Being different may be difficult, but it does not mean you are cursed. Perhaps it is one of our ancestors' will.",sadness
"A mind unfettered will be favored. Humanity will continue to progress, whether we like it or not, and those who will, may receive the consciousness of the gods and the power of natural forces.",sadness
"If you see your father, tell him I went ahead.",sadness
Be the greatest espion that has ever graced the world.,joy
"And perhaps . . . I am at the end of the line, too.",sadness
"I-I can help you, Father. Let's just get out of here—",fear
"I truly am sorry for making you do this, but it has to be you. This is the only way I can save the both of us.",sadness
"The guy looked surprised, but a relieved smile grew on his face. ""I knew it. We really are alike. The name is Hagen,"" he introduced.",joy
"Hagen, join me. We shall be the keepers and guardians of the world's secrets.",joy
"It escalated quickly, and before he could realize, some civilians were . . .",fear
What have I done? Where is Ishida? What did . . .,fear
"""I-It's . . ."" she looked at Shinji, still in disbelief",fear
He grimaced at the news.,anger
"A precise single strike, he mentally noted as he aimed for the neck, but his plan was immediately thwarted by the samurais by his side.",anger
"""Who are you?!""",anger
Kill him!,anger
You could have been a great retainer.,anger
Get me out of here!,fear
M-monster! Kill him! Now!,anger
"Now, pay the price with your life.",anger
"Announce your appellation and purpose, intruder.",anger
The rivers are in our territory.,anger
But Chief—,fear
I must disembark here.,sadness
"How did you do this, Chief?",fear
Why must it be here?!,anger
"Edda's stare was enough to silence the crew. I shall only bring Hagen and Morgan. The rest of you must survive if things do not go well. Now, go!",anger
Is this truly the center of the world?,fear
"Edda grinned as soon as she saw the people onboard. ""The green-eyed ones are participating.""",joy
I am pleased to finally meet you.,joy
Pardon me if I was late.,fear
"However, your attendant seems to harbor animosity toward us.",anger
"Ishida, remember your verdict.",anger
I am just worried about my lord's safety.,fear
"""Brother,"" he returned with a glower on his face.",sadness
I want to get back home as soon as possible.,joy
Your agents must be good that they can infiltrate even the farthest lands.,anger
"Yllka clenched her fist. ""Are there intruders in our villages? What are you planning?""",anger
"The powers we possess can change the world, Edda stated.",joy
"They are incredible but terrifying, hence I chose to stay in the shadows. I suppose you have done the same.",fear
Humans are awful.,anger
Our once vast home was reduced to several villages cramped in a single mountain.,anger
All they did was take resources and invade lands.,anger
I do not trust them.,anger
"""Enough of that nonsense, brother,"" Ryo exclaimed",anger
"Kindness is not something you give to anyone, and I have nothing to spare to those humans you wish to keep from harm.",anger
How about building a new nation?,joy
"Instead of hiding from the world, we can create a safe place for people like us, and from here, we can observe the world from a distance.",joy
As I have suspected. This meeting is futile.,anger
"I do not wish to join hands with people who do not share the same beliefs. Besides, I already have a land to rule.",anger
"Please, Ryo. May we talk?",sadness
Farewell. I hope we do not see each other again.,anger
"That did not go well, Chief.",sadness
"We should go back as well, Chief.",fear
It is not safe here.,fear
Let's go home.,anger
I hate real winter.,anger
"Hey, careful!",fear
You'll slip!,fear
T-Thank y-you.,joy
How's the Huntres tribe doing? I heard there are groups of agitators on the rise again.,fear
You three are late.,anger
"Still the nosy outsider, aren't you?",anger
"Given that my tribe is an intelligence agency, don't you think it'll be stranger if I don't know?",anger
"Rainie smiled. ""Oh, he is, though I'm starting to take over some of his works.""",joy
"""Good,"" Krystal commented. This summit will not be official if everyone isn't a leader.",joy
Hatred is something that cannot be quelled easily. I am sure we all know that.,anger
"""But I hope we can pave the path toward that dream,"" at least, Rainie continued.",sadness
"Everyone fell silent for a few seconds, but Nel's laugh broke the tension. Despite being the youngest and quite a timid one, you have a way with words.",joy
"""I cannot wait for you to be the leader. You're definitely more mature than this one,""",joy
"""Just say you are short-tempered,"" Nel retorted.",joy
A smile escaped her lips upon seeing the three.,joy
