sentence,emotion
"""I . . . I'm sorry,"" I mumbled, my voice trembling.",sadness
"Her expression tightened and before I could explain anything, she had already averted my gaze. I could feel an overwhelming pressure from her presence and I willed myself not to step back even though it was getting suffocating",fear
"Kiyoko started walking away without a word. I heaved a sigh, worried about what she would do. Nel said Kiyoko was nice and sweet but her expression a while ago was far from that.",sadness
"My body automatically reacted to his presence, jumping back and assuming a defensive stance. Kyo burst out laughing after seeing what I did.",joy
Damn it. Why was he even here?,anger
"He cackled. ""Reds are so hard to persuade.""",joy
"""Besides, I'm a Keeper,"" I added and smiled. ""I am needed to make sure everyone stays alive.""",joy
"A subtle smile appeared on my lips. ""I think so, too. But I prefer this kind of life now.""",joy
"""Well, that's disappointing,"" he commented while scratching his head.",sadness
"""What an arrogant brat you are.""",anger
"""Thank you, Commander,"" Nel said.",joy
There was a few seconds of silence and it looked like they were planning something.,fear
"After our encounters with the Nox, Nel was becoming more and more like a captain.",joy
"Well, I couldn't sleep the whole time I was there and staying there was mentally draining, I wanted to say but I just smiled instead.",sadness
"Before I could explain how far I was from Romania, she had already ended the call. That freaking girl. Did she just cut me off? Damn it. I'm going to break her bones once I get there.",anger
But . . . I didn't expect I'd miss their voices that much. I couldn't wait to be with them again.,sadness
It felt strange to be alone in this still and silent ocean after staying for days in Shima,fear
"An hour later, I received a holographic call from Cliff. His face flickered in front of me, and even though the quality wasn't good, I could see the horror on his expression.",fear
"He drew a shaky breath and I realized he was still gripping the seatbelt tightly. ""We're going to die.""",fear
"""Oh, c'mon, you cowards!""",anger
"Cliff was on the passenger's seat, horrified as the car seemed to accelerate.",fear
Nel looked thrilled after days of being confined.,fear
"And there at the back seat was Jett, whose face was already as white as chalk.",fear
"I heaved a sigh. ""Nel, stop tormenting their poor souls.""",anger
"It turned out I needed at least three days to go there so in the end, I couldn't participate.",sadness
"Well, she said they could only bring two companions so I guess she really didn't need me to be there.",sadness
"""Alright, don't worry, I'll keep you three alive.""",joy
"""I think I'll die before we can reach Romania—""",sadness
"Before I could see his expression, the line went off. I was alone again in this vast ocean.",sadness
"""Be careful. There are Shinigami and Nox bases in Europe.""",sadness
"I was still in the middle of the Pacific Ocean and it would take me a day to reach Japan. Fortunately, my devices were working well.",joy
"Fortunately, everyone seemed to be humdrums. ""It's safe,"" I concluded.",joy
"My lips curved up, remembering their terrified expression a few hours ago.",joy
"Want me to carry you? Cliff asked, chuckling. ""Kiddi—!"" Before he could even tell he was just joking, Nel was already climbing on his back.",joy
"Jett started walking, maybe afraid that Nel might do that to him, too.",fear
"""See that yellow tree over there?"" I said, raising my voice.",anger
"Something's written here, Jett remarked and I told Nel to look at the boulder.",fear
"They followed the direction but they halted when the path ended with a cave. ""Should we enter this?"" asked Cliff.",fear
"It took them thirty minutes to finally find the exit, but before I could see it, the connection was cut. I couldn't hear nor see anything.",sadness
"""Hello? Nel? Cliff? Jett?"" Nothing. I tried calling them again but to no avail. They weren't responding",sadness
"For a second, I was worried, thinking that they got buried before they could leave the cave.",sadness
I threw my device on the raft and heaved a sigh. I wanted to know what was going on but there were no ways to contact them anymore.,sadness
I just hope they are safe.,fear
"""Yeah. That kid is cool.""",joy
Nel was too excited to tell me what happened during the meeting of the four tribes.,joy
"Honestly, I didn't expect it to be successful because of the Shinigami tribe.",joy
"Neo-classical buildings, museums and monuments were scattered all over the city. It felt like I was pulled back in the medieval period because of the architecture and arts around me.",joy
He went inside the building and vanished from my sight.,sadness
"Every step I took echoed through the room. When I arrived at the central hall, I almost got decapitated.",fear
"""Who are you?"" a seven-foot tall man demanded as he swung his sword.",fear
"They all lunged at me, their weapons ranging from blades to blunt to guns.",fear
"My mind was suddenly filled with angry and agonizing voices, as if I was back in Shima.",anger
"Rage and thirst filled my head. The next thing I knew, the polished floor was already flooded with blood.",anger
"Within a minute, the only one left was the first guy who discovered me. His hands were trembling as he pointed his sword at my direction.",fear
"Before he could take a step backward, my sword had already pierced his throat.",anger
"""Hi,"" I greeted.",joy
"They didn't greet me back. Instead, they seethed in rage as they saw the scarlet floor where their lifeless comrades were.",anger
I was about to make the first move but I halted when I saw people coming behind them.,fear
"My blood ran cold when I saw two children, a girl and a boy and maybe about seven to ten years old, stood in front of them, their eyes vacant of feelings.",fear
I drew a deep breath trying to calm myself but seeing those two made it difficult.,anger
A wave of fury stirred in my chest as they commanded the children to attack me.,anger
My heart tightened as both of them lurched at me.,anger
"When I looked at the two kids, they crumbled down on their knees and collapsed.",sadness
I let my rage control me.,anger
"With my sword bathed in blood, I slashed everyone at every direction.",anger
Cursing them inside my head after what they did to those children.,anger
It took me a few seconds to calm down.,anger
"When I looked around, a shiver went down my spine.",fear
Nel looked horrified as he stared at the bloodbath but her expression softened when he saw the two kids lying unconscious on the floor.,fear
I heaved a sigh as lifeless bodies in a pool of blood surrounded me.,sadness
"I smiled at them. ""Sorry, I can't be a good Keeper.""",sadness
"With my remaining strength, I walked at their direction. Finally, we were together again.",joy
"After what had happened in Romania, they seemed to be more nervous around me.",fear
"I had been suppressing my Executioner instinct since I left the island a few days ago, vowing not to let my emotions control me, but I lost it during the mission.",sadness
"I had been seeing those flashes since I first held this gun, which was several years ago already, but they still bothered me every time.",sadness
"""Are you going to retrieve this from me?"" I asked. ""Is it too dangerous in my hands?""",fear
"""You look dangerous even without any weapon. Don't you know how scary you are?""",fear
I failed to suppress a smile after hearing that from him.,sadness
"""So, you're not for this,"" I noted.",sadness
"""His expression darkened.""",anger
I could feel the tension on his shoulders as he continued playing with his pistol.,fear
"""Aren't you terrified after seeing that?"" I returned.",fear
"""I think you're stronger than Nel,"" Cliff remarked which earned him a punch from Nel.",anger
"""Why did you even become a Keeper?"" Jett added. ""You belong in the frontline"".",anger
I heaved a sigh and smiled,joy
"I was a wild kid back then. You know, when I arrived in our headquarters, the first thing I did was pick a fight with the Commander.",anger
"""Well, I was raised . . . differently, so I didn't know how to act in front of people.""",sadness
I couldn't continue what I was going to say because of the sudden turbulence. A holograph flickered on the windows of the plane and Commander's face appeared in front of us.,fear
"""Team Optimus, well done,"" he said, ""but I have another mission for you and this takes priority.""",joy
"The four of us exchanged looks and nodded. ""Roger!""",joy
His face flickered and disappeared after sending the message. The air was suddenly filled with tension,fear
"Jett shuffled his guns, getting ready in case a commotion breaks out.",anger
Jett and I exchanged nervous looks,fear
"My mouth hung open when I saw two figures scrunched down the floor. Zeno and Dale were bloodied, just like the rest of the Executives.",fear
Von had visible gunshots on his shoulders and leg but he didn't seem to mind them. Fenn had it worse. He had deep cuts on his hands and a long gash from his right to left cheek.,fear
"That was a lot dangerous than the headgear invented by the Senshins. But to contain the Nox leaders, I guess they had to take risks, especially against their dangerous animus.",fear
Dale could turn invisible for a few seconds and Zeno could paralyze the nerves of a person using his blood.,sadness
"""This marks the end of Nox,"" Von said as he looked at Dale with a pained expression.",sadness
"I'm sure they were still affected since they grew up with him. They were his team, his comrades, but he betrayed them because of his vision and beliefs. Fighting him must have been hard for them. ""Let's go home,"" Yue said",sadness
"We started leading them to our aircraft, our feet heavy with burden and responsibilities",sadness
Nox has created hatred toward humdrums and vilified their existence.,anger
He knew his silence would just bring more harm to the tribe.,fear
"""And maybe that's one of the reasons why our fellow agents fell into the wrong side,"" he continued.",sadness
"After his speech, he informed them the Executives were currently resting due to the injuries they got.",sadness
He also gave new missions to the teams present and said he would be counting on them.,joy
"For the first time in a long time, I relaxed my mind after putting up walls to protect my thoughts.",joy
"""Why can't he be a normal leader?"" she grumbled.",anger
Silence filled the room. She must be also exhausted after our mission.,sadness
"""Sleep well,"" I muttered, and I also slumbered.""",joy
I sat up groggily and pulled my device from my pocket and there was a message from the Commander.,sadness
"""I assume you already know why you're here,"" he said",anger
"With what had transpired before the capture of Dale and Zeno, I already had an idea about what he wanted me to do. My expression hardened",anger
"""Yes, Sir,"" I answered.",sadness
He looked at me with his intense red eyes and it felt like seeing the Blood Chamber from them.,fear
"Commander's face darkened. ""The cells will disintegrate once it gets teleported. The headgears will weaken them, but I doubt it would stop them once they resist its effect.""",anger
"She raised her eyebrow. ""I thought we have a mission?""",anger
I must have looked really confused because they all started snickering at me.,fear
"""What the heck are you talking about?""",anger
"""Slow down,"" Cliff said with gritted teeth.",anger
"""This is already slow,"" Nel retorted.",anger
"If I were on my right mind, I would have laughed, but Nel's speed was just making me more distressed.",anger
"""We're going to die,"" Jett muttered shakily, his face already pale with terror.",fear
Nel sped up and both of them cursed as they cried for their lives.,fear
I could still see the scars on her arms and I remembered how she almost died during the fight against the Navis.,sadness
"She lost her mother for the second time and now she would lose Dale, too",sadness
"""I'm curious about your previous life,"" she said. ""You know, we've been teammates for so long yet I only know a few things about you.""",sadness
"""My life's not that interesting,"" I retorted.",sadness
My childhood in Shima was kept a secret and I was grateful that the Commander didn't break his word.,joy
My parents were still considered traitors and I'm sure people wouldn't see me any different if they learned about them.,sadness
"In times like this, I missed him to the point that it felt like I was back to being a child again.",sadness
"When I traveled here few weeks ago, I felt alone and restless, not knowing how long I would drift in the middle of nowhere.",sadness
"But this time, it was kind of calming knowing I had my comrades with me. They wouldn't be probably allowed to enter the island but knowing that the three of them would be mwaiting for me outside was already reassuring enough.",joy
I smiled at them and stole a snack from Jett's supplies.,joy
"""Mentally draining, isn't it?"" I said while inspecting my sword.",sadness
"""I can't even imagine how I'm going to survive if I'm alone. How do you even do it?""",sadness
"The temperature suddenly dropped and the sky turned gray. A swirl of mist and thick fog enveloped our surroundings, obscuring our vision. Each of them assumed a defensive stance, their weapons ready.",fear
"I stood at the front of the raft. ""We're here."" As soon as I said those words, a smaller raft appeared and got wafted to our direction. I turned to them and smiled.",joy
"""Sorry. I'm the only one who can go inside.""",sadness
"""Until I return. Don't do anything. Don't look for me. Just stay here and wait.""",anger
"I stared at Jett and smirked. ""You'd be dead before you can do anything.""",anger
I could feel the chills crawling onto my skin and I had to keep myself from shivering. The menacing aura was way more intense and blood-chilling than the last time,fear
"""Why are you here again?"" asked Farallon who seemed displeased with my presence.",anger
"""I have a delivery,"" I retorted. ""Kind of grand prize material."" That made him relax for a bit",joy
"I chuckled. ""Jealous?""",joy
"""Shut your mouth,"" Naia.",anger
"""Why are you here, kid?"" he asked in a disgruntled tone",anger
I had to choke back the creeping fear on my throat.,fear
"""Well, he wants to end this Nox problem as quick as possible.""",anger
"A burst of light, along with shrapnel shells, exploded, wounding several Executioners but they didn't even budge from where they stood. Two figures appeared; their headgears already destroyed. I drew my sword but before they could even check their surroundings, the curved blades of the scythes were already around their necks.",fear
"Kyo chuckled menacingly. ""Welcome to my island, traitors.""",anger
Lionel asked if I would want to accompany them in the Blood Chamber but I declined. That place wouldn't be good for my state of mind right now.,fear
"I almost swung my sword when I heard a voice behind me. Fortunately, Aristus' voice sounded familiar and I was able to restrain myself.",anger
"""You know, you almost lost your head,"" I said as I got my hands off the sheath",fear
"""Speaking of that, why is everyone acting weird?""",fear
"Before I could hear his explanation, I felt something eerie. My skin tingled and I felt an unfamiliar presence.",fear
The Shinigami felt my presence and drew a dagger.,anger
"We exchanged blows, trying to outmaneuver each other, but despite using a shorter blade, he was keeping up with my attacks and speed.",fear
"""Who are you?"" I grumbled, ""and why are you here?""",anger
I thrust my sword and it gashed his right shoulder,anger
"I'm the one asking questions, I retorted. ""You have no right—""",anger
"My knees buckled, as if my strength were being sucked out.",fear
Did he use his sixth sense?,fear
"""Stop. Both of you.""",anger
"""H-he's a Shinigami . . ."" I muttered, still disoriented from that strange attack.",fear
"""He's looking for someone,"" answered Kiyoko. ""That's why everyone is agitated.""",fear
"""Sorry for the distress I caused,"" he told Kiyoko.",sadness
"She smiled. ""It's alright. They just can't believe a Shinigami can be different from what they are used to. Though I know a couple of Shinigamis like you.""",joy
"He, too, smiled upon hearing that.",joy
"They exchanged looks and he flashed a subtle smile. ""Someone who can turn the tide in the fight between the Shinigami factions.""",joy
"Darwin bowed at her. ""Thank you.""",joy
"""I know you're mad,"" said Kiyoko who was looking at the same direction. ""I, too, despise the Shinigamis with all my heart.""",fear
"I, too, wished I could kill every single one of them, especially those who caused Vince's demise. I wanted to avenge him.",anger
"She chuckled softly. ""I will tell him. Good work on bringing the criminals here. Goodbye, Naia.""",joy
She reached for her pocket and she held out the tip of a broken spear. She smiled at me but her eyes showed concern.,fear
My heart almost sank when I realized what it was.,sadness
My hands started trembling and it felt like I was a child again.,sadness
"""This was the spear that killed him,"" she confirmed.",anger
I winced upon hearing her story and remembered how it happened.,sadness
"I drew a shaky breath and reached for the spear. The moment my finger touched its blade, a flash of memories flooded my mind.",sadness
A Shinigami annihilating a group of humdrums. Heads rolling on the ground. A dungeon where Shinigamis get tortured. A girl whose green eyes were seething with hatred . . .,anger
"""Are you okay?"" Kiyoko asked with a worried tone.""Y-yes,"" I weakly said. ""I'm . . . I'm okay. Thank you for this.""",sadness
"""Naia,"" she called. ""Say hello to Nel for me."" I will.",joy
Do you know how difficult it is to keep these two from entering the island?,fear
"""What?"" I asked",anger
What's wrong with them?,anger
They're just worried about you. You spent almost three hours there.,sadness
"Heh. When did you guys become so clingy? ""I am not clingy,"" Nel retorted. ""It's just that this place is giving me the creeps.""",anger
"""She's right,"" Jett added.",sadness
"I already told you that this place isn't normal. Oh well, we're leaving.",fear
"""I'm glad you're safe,"" Nel suddenly said, breaking the silence. I . . . I really thought you're not coming back to us.",joy
"I looked at her, but she kept her gaze in front of her",sadness
"A smile escaped my lips. ""I'm a Keeper,"" I said. ""I need to stay alive and safe to keep my team from dying.""",joy
"""Whoa, careful!"" Cliff cried as he tried to balance the raft. ""Nel, you're crushing her,"" Jett commented. ""Yeah. You're a Keeper so please don't do anything dangerous, or else, we'll die,"" she muttered, ignoring the guys' comments.",fear
"I chuckled and patted her back. ""Roger, Captain.""",joy
The smile didn't leave my face as we drifted farther away from the place that I once called home,joy
We're going home.,joy
Cries of terror and anguish.Weapons clashing against each other,sadness
"Naomi's thoughts flooded my mind as Mitsuo collapsed on his knees, refusing to slump on the ground even on his final breath",sadness
My heart sank upon seeing two of my friends in the brink of their death.,sadness
Ah . . . I think it's time . . .' she muttered.,fear
"Mitsuo coughed blood but he remained looking in the sky, the rain falling down his face.",sadness
"His eyes were already closed but I could still hear his faint voice in my head. Run away, Nathalie,' he mumbled, a smile of resignation on his face. Please don't look back. Save yourself. Save yourself . . . Don't worry . . . I . . . I will always remember you . . . N-Nathalie . . .",fear
"""Assist Naomi!"" shouted Mayu.",anger
"""Don't look back,"" Akira said, repeating Mitsuo's words. ""Go forward and leave this place, Naomi.""",fear
Please be safe.,fear
"""Protect everyone,"" he ordered in a blood-chilling tone. I don't want to lose another life tonight.",anger
"""We will,"" I replied. ""So please, end this war, Hideo.""",fear
"""They are safe,"" I whispered as I tapped his shoulder. Don't worry. Naomi is strong and Hideo will take care of your son . . . My voice faltered and tears started streaming down my face. You will stay alive in our memories. You can rest now.",sadness
"""This is the only time we can honor their death,"" he said, his voice filled with grief.",sadness
The Council will surely question their ties and loyalty.,fear
"""Rielle Miyamoto. Vince Alejandrino,"" Hideo said. ""Remember their names.""",sadness
I walked aimlessly as I tried to take in everything that happened.,sadness
My feet steered me to a familiar place and the tears I was holding back streamed silently down my face.,sadness
My knees buckled as the sword I was gripping tightly dropped on the ground.,sadness
I wasn't strong enough to save my friends.,sadness
I wasn't strong enough to accept their death.,fear
I wasn't strong enough to keep my tears from falling.,sadness
I didn't want to see their lifeless bodies.,sadness
"It was hard to stay focused when, at the back of my mind, I was still thinking about Akemi and Mitsuo.",sadness
"My instincts and rage took over. I summoned a spear, and along with my sword, I swung both weapons at their direction.",anger
"The spear pierced the Shinigami's chest, just like what they did to Mitsuo, and my sword punctured the other's throat, killing him instantly.",anger
I pulled my weapons out of their bodies and their blood splattered onto my face and clothes.,anger
"I wanted to kill them for the second time, to see the despair in their eyes, and that moment, I realized this must be how Hideo had felt earlier.",anger
I drew a shaky breath and found myself trembling in anger and grief.,anger
Is . . . is she . . . alive . . .,fear
"""T-tell me . . ."" he groaned in pain, ""she's . . . s-she's still alive, isn't she?""",fear
Y-you . . .,sadness
"""Just tell me!"" he cried in anger.",sadness
"I stifled a sob and slowly shook my head. ""Akemi . . . s-she's . . . she's . . . dead.""",fear
"""No . . ."" he muttered, a pained expression on his face. ""That can't be true . . . s-she . . .""",sadness
He tried to stand despite the amount of blood he had lost and grabbed me by my shirt's collar. You . . . d-don't lie to me or I'll fucking kill you.,anger
He was bleeding too much. I was physically and emotionally drained but I had to help him.,fear
"""This would conceal her presence even to trackers,"" Mayu said after I suggested to let Akemi live in my cabin, ""though hers is too strong to be masked completely.""",sadness
"""Lucky you,"" I muttered as I looked at the sky covered with fireworks.",anger
I walked through the Latens forest and saw the pools of blood on the ground.,fear
Is she okay?,sadness
"""He's in the Council House,"" she replied and I could see the worry in her eyes. He wants them to honor their death but I don't think they will.",sadness
Someone's there!,anger
Don't move!,anger
"You'll be dead in a few hours if you don't stop,' I said.",anger
Stop ma—,anger
"""I didn't mean to . . ."" My voice trailed off when I saw his intense green eyes in this dimly-lit space.",fear
"""Why did you save me?"" he asked",sadness
"""Because you're her friend,"" I answered. Friend . . .",sadness
Why can't I leave?,sadness
I don't care. I'll kill them if I have to—,anger
"""You're not killing any of my comrades,"" I warned as I summoned a longsword. ""Did she suffer there?"" I asked, breaking the silence.",anger
"I didn't want anyone to see me crying anymore. ""Was she happy here?"" he suddenly asked.",fear
"""She was,"" I muttered, reminiscing the times we were still with her.",sadness
"""Save me . . . please . . ."" Rielle cried while clutching my arm. One of her eyes was missing and blood was gushing from her eyes socket. ""I want to live . . . Michiko . . .""",fear
"""Yeah. I don't need another patient,"" she said, a hint of melancholy in her voice.",anger
"""She needs rest,"" she replied. After . . . after what happened, she lost control over her sixth sense. Hearing everything and everyone around her must have been too much.",sadness
"She smiled. ""Mayu is quite busy. Take care of him.""",sadness
Don't worry about us. Don't worry about your family. I'll take care of them until you're back.,sadness
"""They won't allow it,"" he muttered as he looked up in the sky. ""I don't know what to do anymore.""",sadness
"""You need to sleep,"" I said as I looked at the bags under his eyes.",fear
"""I might dream about her and our daughter,"" he softly said and then came a subtle smile, ""and I might not want to wake up.""",sadness
Take care of him.,sadness
"""Please look after him,"" I mumbled and she meowed in return.",sadness
"""Not even a spirit tablet or a shrine,"" Mayu mumbled while we were quietly sitting in front of her grave.",sadness
"""The world is too cruel to you,"" I said. I'm sorry if you were alone during your darkest time. ""You're home now."" My voice cracked as I tried to hold back the emotions stirring inside me. You may rest now, Akemi. You're not alone anymore.",sadness
"I might dream about her and our daughter, and I might not want to wake up.",sadness
"""Sir Ise,"" Sir Hideyoshi called but the old man shot a glare at him.",sadness
Wow. I didn't know someone could look at the leader of our tribe like that.,fear
That man was downright frightening,fear
"""Stop it,"" Sir Hideyoshi said with a cold tone and the elders looked rattled.",anger
Old man!,anger
And did he just call someone an old man? Was he referring to the head of Shima?,anger
"""Sir Ise, please,"" he said and few seconds later, Sir Kyo collapsed on his knees, panting.",sadness
"""I trusted you,"" the old guy muttered while Sir Kyo remained bowing down.",anger
How dare you dishonor his death. How dare all of you to reject his existence in this place.,anger
I wondered if that was his sixth sense. What exactly did he do for them to act like that?,anger
I'll let you feel the wrath of the Jikko clan. I will make sure you will never see the peace you're yearning for.,anger
"""I will kill the Shinigamis who made him suffer,"" he seethed in anger, ""and I will tear this place down. Call us traitors, I don't care. You are all traitors to our eyes. The Jikko is now your enemies.""",anger
"""Thank you for acknowledging my grandson,"" he said and I saw Hideo's shoulders flinch.",sadness
"""If it weren't for you and his . . . friends, this place would already be in ruins,"" the old guy said.",sadness
I'll give you a chance. Listen to this young lad.,sadness
"This time, I'd make sure they would live the life they deserve.",joy
I sighed after dressing my wounds.,sadness
"""Ah. Michiko,"" he greeted.",joy
"I smiled at her. ""Listen to your mother, okay?""",joy
"""Hideo!"" I called as I plopped to the couch near his desk.",anger
"I shrugged. ""Training.""",fear
"You should be resting, not tiring yourself out.",sadness
"""I can stay awake for days,"" he returned.",sadness
"""I can read your thoughts,"" he suddenly said. ""You're getting careless.""",sadness
"""They changed their verdict,"" he replied. ""They're allowing us to bury him here.""",fear
"""With Mayu,"" he replied as he heaved a sigh. ""I can't take care of him right now.""",sadness
"He nodded. ""I will. I promised them that.""",fear
"""None for you,"" he said.",anger
I won't allow you.,anger
Not until I'm confident enough to let you go.,sadness
"""Hey, don't worry, you won't lose me,"" I softly said.",fear
"That's what they said, too.",sadness
"""I won't promise, but I'll try to cling to life, even if death would be better,"" I said. Hindi ko kayo kayang iwan. At saka, hoy, don't underestimate me. There are times na mas malakas ako sa'yo.",sadness
"He chuckled lightly. ""Right.""",joy
"""Leave,"" he said, cutting me off.",joy
"Thank you,' he said and I smiled upon hearing that.",joy
"""W-why . . ."" he asked with difficulty, ""can't I . . . m-move my body . . .""",fear
"""It wasn't,"" I murmured, trying hard not to cry.",sadness
"We're enemies,' he suddenly said. ""You don't have to act nice. I hate you, too, for what you did to her.""",anger
"Huminga ako nang malalim at sinarado ang isip ko. ""My enemies are those who made her suffer,"" I replied. ""You helped her. You're her friend.""",sadness
"He scoffed. ""Friend? What bullshit is that?""",anger
"Ah, right. You don't use terms like that.",sadness
"He glared at me, which was kind of scary. ""I am her Elite. Her subordinate. I just did what I had to do.""",anger
"Piss off, Senshin. You don't fucking know anything.",anger
I said fuck off.,anger
"""Could you shut up?"" he growled. ""What an ugly laugh."" Wow. Gwapo? Ugly ka rin.",anger
"""Protect, huh?"" he muttered while we were searching for books in the shop.",anger
"Yup. First, protect him. I mean, I think that's what a parent does first. Then, take care of them?",sadness
"""Shit,"" I cursed under my breath as the tigers lingered below the tree where I was.",anger
Kill to protect. That's the only way.,anger
"Michiko, protect them for me.",fear
"Now, I'm scared to sleep, too.",fear
What are you doing there?,anger
"""Michiko,"" he carefully called. ""Could you—""",fear
I told you to be careful.,fear
"""Come on, it's just the usual training injuries,"" I retorted",sadness
Are you a doctor?,fear
You'll either get killed or get experimented. Like what the doctors did to Rielle?,sadness
"If you want to blame someone, then it should be the Council, not her. Besides, what your tribe did was worse.",anger
"""You can move now?"" I murmured.",sadness
"""Just my upper body,"" he said in a hoarse voice.",sadness
Are you sure you're okay staying in that cabin?,sadness
Stop making me their babysitters!,anger
"No, Hideo, Mayu replied. You can't.",sadness
"""But it's dangerous, Michiko,"" Mayu warned.",fear
"I gave her a smile. Oh, you know I love danger.",joy
"""I can't teach!"" I retorted. ""No, I don't want to teach!""",anger
I won't be a teacher!,anger
"""I can throw things now,"" he announced as he slowly rotated his right wrist.",anger
"""Have you been imprisoned?"" he asked.",anger
"""I hope you can walk soon,"" I murmured.",sadness
"""Oh, wow, I'm scared,"" I flatly commented.",fear
"""I'm going to kill you one of these days,"" he murmured.",anger
"""I hope I won't come back dead,"" I chuckled.",fear
"""You won't,"" she replied. ""I'm here.""",sadness
"""Don't worry, I won't do that yet.""",sadness
"""Weakling?"" he snapped. ""You—""",fear
Who's the weakling now?,fear
"I sighed and smiled. ""Finally.""",joy
What the he—why did you use your hand?!,anger
"Lumapit ako sa kanya. ""What did you find out?",fear
"""Excuse me? Araw-araw na kaya akong nagpa-practice.""",anger
You're going to be a great instructor.,joy
I was about to open the door when I felt something strange.,fear
"Five years after the tragedy, another wave of devastation plowed through us, but this time, I crumbled and wished death was the better option.",sadness
"""Ma'am Michiko!"" she beamed while waving her hands excitedly.",joy
"""Sorry if I can't take you.""",sadness
"""She just broke down,"" I remembered her saying.",sadness
"""Should we wait for you?"" the pilot asked. ""Alright. I hope I'd be done by tomorrow,"" I replied",fear
"""Sorry, can't understand Russian,"" I replied, shifting my gaze back to the humdrum.",sadness
"""This won't hurt,"" I whispered. ""I promise.""",sadness
"Family is such a weakness, isn't it?",sadness
"""Just give up and let us kill you painlessly,"" one of the Reapers said while reloading her Glock",sadness
"""Don't you dare talk about them,"" I seethed, anger and pain swelling in my chest. They won't die . . . they can't.",anger
"""Don't worry,"" he added, ""you'll see her soon in the afterlife—!""",anger
SHE'S NOT DEAD! SHE CAN'T BE DEAD!,fear
"""You fucking Senshin!"" the other Elite shouted in anger",anger
"""Shit,"" I cursed under my breath.",anger
"""I'm sorry . . ."" I quietly sobbed as I thought about my friends",sadness
"""For whom was that sorry for?"" he asked, his eyes still focused on the Shinigamis in front of him.",sadness
The daughter of that damned Aiwa is dead.,sadness
"""How did you find me?"" I asked, trying to distract myself from my devastating thoughts",fear
"""I felt that way before, too,"" he suddenly said. ""I wanted to kill the people who made her that way.""",sadness
"""M-Michiko . . ."" she sobbed. No . . . don't show yourself . . . please . . . Vivien . . . my daughter is coming . . . please . . . save her . . . d-don't let her . . . see this . . . please . . .",sadness
"""Don't come here . . . Vivien . . . please . . ."" Akira repeatedly mumbled and that broke my heart into pieces.",fear
"""I'm . . . sorry . . . I'm sorry . . . Michiko . . . please t-take care of her . . .""",sadness
"""No, no, no. Come one, Akira, please . . ."" he mumbled. This isn't the time to joke around . . . come on, open your eyes.",sadness
"""Please . . . your daughter is here . . . don't do this . . . please . . .""",fear
"""Please . . . leave us alone first . . .""",fear
"""Hideo,"" I softly called. ""Stop it.""",fear
"""She will!"" he snapped as silent tears fell from his eyes. ""She has to . . .""",anger
Let me go.,anger
Just stay here . . . please . . . don't go . . .,fear
"""I . . ."" His hug got tighter. ""I can't lose you, too . . ."" he sobbed.",sadness
Or do you want me to kill myself right here?,anger
"""It's my fault,"" his voice wavered. ""I . . . I shouldn't have allowed everyone to leave . . . I . . . It's all my fault . . .""",sadness
"""It's not your fault,"" I softly said.",sadness
"""I'm . . . I'm tired of hearing promises . . ."" he mumbled.",anger
"""He isn't okay,"" he murmured and he looked at me for confirmation",sadness
Still returning the favor. huh?,sadness
"""Tough day, huh?"" he suddenly commented.",sadness
"I didn't want to go there. I didn't want to see their lifeless bodies. Or else, I might break down again.",fear
"He took everything away from me. Now, I will do the same.",anger
You sure you don't need Yuuki to treat those horrible wounds?,sadness
"But your well-being is not,' she returned as I heard her footsteps nearing.",sadness
"""You shouldn't have promised,"" Mayu added.",sadness
N-no . . . I . . . it's not . . .,sadness
"""I'm sorry,"" I sobbed as I tried to keep the dagger from digging through my skin. ""I . . . I'm really sorry . . .""",sadness
"Unti-unti nang nanghihina ang katawan ko. I was about to give in and let them overwhelm me when I heard a faint voice. Hey, come on, wake up.",fear
"""Done crying?"" he asked and I scowled in return.",sadness
"""Here,"" he interjected as he handed me a note where several names were written.",sadness
"I scoffed. ""Are you now following Akemi's path?""",anger
Why are you curious?,fear
"""I'm not,"" I muttered and he smirked in return.",sadness
"""I can tell you,"" he taunted.",fear
"""Be careful,"" I blurted out. He halted but he didn't look back.",fear
"""Hey,"" I called, and this time, he turned around. ""I saved your life, so please don't die.""",sadness
"I saved yours, too, so you're not allowed to die, unless I'm the one doing it.",fear
"""Yeah,"" he mumbled. ""What should I do?""",fear
"""There,"" he said and I inhaled sharply when I saw Naomi emerging from the forest with a teenager who looked like Akemi.",sadness
"""Welcome back,"" Hideo and I both greeted.",joy
"""Yes. Please let me,"" she replied. ""Besides, I have a debt to pay.""",sadness
Of course. I'll find Haruka.,anger
"""Worried?"" he asked",sadness
"I scoffed. ""Why would I?""",anger
"""Where the hell are you?"" I mumbled, wondering if he would ever come back . . . if he would stay true to his words that he wouldn't die.",anger
"""Rainie . . ."" The mention of her name made Hideo's presence stronger. ""she was taken by some Reapers.""",fear
"""Michiko,"" he called in a controlled tone. ""Gather everyone.""",sadness
"His eyes were burning with rage. ""A council of war,"" he replied.",anger
"I can't bear losing her, too.",sadness
"I sighed, ""Okay. Just tell me if you're ready,"" I added. ""We need you here.""",sadness
"""Yeah."" There was a hint of pain in her voice. ""This time, I won't run away.""",fear
"""Don't worry about them,"" I said as I exchanged blows with Shinigamis along the way",fear
"""No,"" I muttered. ""I'm not dying anyway.""",anger
Who's dying?,sadness
