sentence,emotion
"""You want me to ride you?"" I asked and she purred in response.",anger
Why are they only friendly to you?,anger
"I chuckled. ""Jealous?""",fear
"Shut your mouth, Naia.",anger
Oops. Sorry.,fear
"""Why are you here, kid?"" he asked in a disgruntled tone",sadness
I had to choke back the creeping fear on my throat.,fear
He drew a deep breath and cracked his neck.,fear
"""Commander Priam acts fast,"" he remarked. ""I didn't expect that.""",sadness
"Well, he wants to end this Nox problem as quick as possible.",anger
I still wasn't sure why he looked irritated but I managed to tell him the details of the transport,fear
"""I'll let my best fighters handle them,"" he said.",joy
Two figures appeared; their headgears already destroyed.,sadness
"Welcome to my island, traitors.",anger
I didn't know you're here again.,fear
"""You know, you almost lost your head,"" I said as I got my hands off the sheath",fear
"He sighed and adjusted his glasses. ""I won't be surprised. Everyone seems to be itching to kill somebody.""",sadness
"Speaking of that, why is everyone acting weird?",fear
Wait—!,fear
The Shinigami felt my presence and drew a dagger.,anger
"We exchanged blows, trying to outmaneuver each other, but despite using a shorter blade, he was keeping up with my attacks and speed.",anger
"""Who are you?"" I grumbled, ""and why are you here?""",anger
"""You're a Custos,"" he said. ""Why—""",anger
"""I'm the one asking questions,"" I retorted. ""You have no right—""",anger
"My knees buckled, as if my strength were being sucked out. ",fear
Orbs danced before my eyes as I blinked hard.,fear
Did he use his sixth sense?,fear
Stop. Both of you.,anger
"""H-he's a Shinigami . . ."" I muttered, still disoriented from that strange attack.",sadness
"""I know,"" she said.",anger
Then why . . .,anger
"""I'm Darwin,"" he greeted with a calm expression",joy
I'm here as the representative of the revolutionary faction of the Shinigami tribe.,joy
"""You're the one who sent a message to Nel,"" I mentioned.",sadness
The one she met in Romania?,anger
"""Why is he here?"" I asked.",fear
"""He's looking for someone,"" answered Kiyoko.",fear
That's why everyone is agitated.,fear
"""Sorry for the distress I caused,"" he told Kiyoko.",sadness
"She smiled. ""It's alright.""",joy
"He, too, smiled upon hearing that. ""I'm glad to hear that.""",joy
But it seems like the person I'm searching for isn't here. I need to go now.,sadness
"""Who's the person you are looking for?"" I chimed in.",sadness
They exchanged looks and he flashed a subtle smile.,joy
Someone who can turn the tide in the fight between the Shinigami factions.,fear
"""Aristus will escort you to the shore,"" she said.",joy
"Darwin bowed at her. ""Thank you.""",joy
"""I know you're mad,"" said Kiyoko who was looking at the same direction.",sadness
"I, too, despise the Shinigamis with all my heart.",sadness
"But you know, maybe this time, the Shinigamis can finally redeem their tribe's honor.",sadness
Her youthful appearance made me forget that she was older than what she looked like.,sadness
I heaved a sigh. Maybe it would be okay to trust her words.,fear
"""By the way, where is Kyo?"" I asked.",fear
"Oh, he must be questioning the Reapers Darwin just brought in exchange of his search.",joy
"Well, I guess I don't need to tell him I'm leaving.",sadness
"She chuckled softly. ""I will tell him. Good work on bringing the criminals here. Goodbye, Naia.""",joy
Yeah. Goodbye—,sadness
"Oh, wait.",fear
She smiled at me but her eyes showed concern.,joy
Dad said you probably want this.,joy
My heart almost sank when I realized what it was,fear
My hands started trembling and it felt like I was a child again.,fear
"""This was the spear that killed him,"" she confirmed.",sadness
"The Senshins gave it to Ise as a reminder that he died as a hero, but he just tossed it in the armory.",sadness
I winced upon hearing her story and remembered how it happened.,sadness
"The moment my finger touched its blade, a flash of memories flooded my mind",sadness
A girl whose green eyes were seething with hatred . . .,anger
"""Are you okay?"" Kiyoko asked with a worried tone.",sadness
"""Y-yes,"" I weakly said. ""I'm . . . I'm okay. Thank you for this.""",joy
"""Naia,"" she called. ""Say hello to Nel for me.""",joy
I will.,joy
Do you know how difficult it is to keep these two from entering the island?,fear
"""What?"" I asked",anger
What's wrong with them?,anger
They're just worried about you. You spent almost three hours there.,sadness
Heh. When did you guys become so clingy?,anger
"""I am not clingy,"" Nel retorted. ""It's just that this place is giving me the creeps.""",fear
"""She's right,"" Jett added.",sadness
"I already told you that this place isn't normal. Oh well, we're leaving.",fear
"""I'm glad you're safe,"" Nel suddenly said, breaking the silence.",joy
I . . . I really thought you're not coming back to us.,sadness
"I looked at her, but she kept her gaze in front of her",sadness
"A smile escaped my lips. ""I'm a Keeper,"" I said. ""I need to stay alive and safe to keep my team from dying.""",joy
"""Whoa, careful!"" Cliff cried as he tried to balance the raft.",fear
"""Nel, you're crushing her,"" Jett commented.",fear
"""Yeah. You're a Keeper so please don't do anything dangerous, or else, we'll die,"" she muttered, ignoring the guys' comments.",fear
"I chuckled and patted her back. ""Roger, Captain.""",joy
The smile didn't leave my face as we drifted farther away from the place that I once called home,joy
We're going home.,joy
Cries of terror and anguish.,sadness
Weapons clashing against each other,anger
"Naomi's thoughts flooded my mind as Mitsuo collapsed on his knees, refusing to slump on the ground even on his final breath",sadness
My heart sank upon seeing two of my friends in the brink of their death.,sadness
Rielle's wishes broke my heart. Paano pa kaya si Hideo?,sadness
'Ah . . . I think it's time . . .' she muttered.,fear
"Mitsuo coughed blood but he remained looking in the sky, the rain falling down his face.",sadness
His eyes were already closed but I could still hear his faint voice in my head.,fear
"Run away, Nathalie,' he mumbled, a smile of resignation on his face.",fear
Please don't look back. Save yourself. Save yourself . . . Don't worry . . . I . . . I will always remember you . . . N-Nathalie . . .,fear
"""Assist Naomi!"" shouted Mayu.",anger
Kahit na halos madurog na ang puso ko ay pinilit kong maging matatag,sadness
"""Naomi! Now!"" sigaw ko at agad iyong naintindihan ni Naomi.",fear
"'Don't look back,' Akira said, repeating Mitsuo's words. 'Go forward and leave this place, Naomi.'",fear
Please be safe.,fear
Bigla naman akong kinilabutan. Mula sa kinatatayuan ko ay nakita ko si Hideo na dahan-dahang tumayo.,fear
Hideo . . .,sadness
"'Protect everyone,' he ordered in a blood-chilling tone.",anger
I don't want to lose another life tonight.,fear
"'We will,' I replied. 'So please, end this war, Hideo.'",fear
"""They are safe,"" I whispered as I tapped his shoulder",sadness
Don't worry. Naomi is strong and Hideo will take care of your son . . .,fear
My voice faltered and tears started streaming down my face,sadness
You will stay alive in our memories. You can rest now.,sadness
"""This is the only time we can honor their death,"" he said, his voice filled with grief.",sadness
The Council will surely question their ties and loyalty.,fear
"Sana nga, panaginip lang ang lahat.",sadness
"""Rielle Miyamoto. Vince Alejandrino,"" Hideo said. ""Remember their names.""",sadness
I walked aimlessly as I tried to take in everything that happened.,sadness
My feet steered me to a familiar place and the tears I was holding back streamed silently down my face.,sadness
"If the council won't allow her to live inside the campus, she can have my cabin in the forest. Pwede mo siyang dalawin doon.",fear
My knees buckled as the sword I was gripping tightly dropped on the ground.,sadness
I wasn't strong enough to save my friends.,sadness
I wasn't strong enough to accept their death.,fear
I wasn't strong enough to keep my tears from falling.,sadness
Hindi ko kayang manatili sa tabi nila gaya ni Akira dahil ayaw kong tanggapin na wala na sila.,sadness
I didn't want to see their lifeless bodies.,sadness
Hindi ko alam kung ilang oras akong nakaupo lang doon habang patuloy na umiiyak.,sadness
It was hard to tell the time because of the thick canopies of trees blocking the sky,sadness
"It was hard to stay focused when, at the back of my mind, I was still thinking about Akemi and Mitsuo.",sadness
Isang malalim na buntong-hininga ang pinakawalan ko. I relaxed my body and started walking toward the cabin when I felt that sinister air again,sadness
"My instincts and rage took over. I summoned a spear, and along with my sword, I swung both weapons at their direction.",anger
"The spear pierced the Shinigami's chest, just like what they did to Mitsuo, and my sword punctured the other's throat, killing him instantly.",anger
I pulled my weapons out of their bodies and their blood splattered onto my face and clothes.,anger
"I wanted to kill them for the second time, to see the despair in their eyes, and that moment, I realized this must be how Hideo had felt earlier.",anger
"Kahit na alam kong hindi na maibabalik pa ang buhay nila, sa ganitong paraan ko lang sila maipaghihiganti.",anger
I drew a shaky breath and found myself trembling in anger and grief.,anger
R-Rielle . . .,sadness
Is . . . is she . . . alive . . .,fear
"""T-tell me . . ."" he groaned in pain, ""she's . . . s-she's still alive, isn't she?""",fear
Y-you . . .,sadness
"""Just tell me!"" he cried in anger.",sadness
"I stifled a sob and slowly shook my head. ""Akemi . . . s-she's . . . she's . . . dead.""",fear
"""No . . ."" he muttered, a pained expression on his face.",sadness
That can't be true . . . s-she . . .,sadness
He tried to stand despite the amount of blood he had lost and grabbed me by my shirt's collar.,anger
You . . . d-don't lie to me or I'll fucking kill you.,anger
He was bleeding too much. I was physically and emotionally drained but I had to help him.,fear
"""This would conceal her presence even to trackers,"" Mayu said after I suggested to let Akemi live in my cabin, ""though hers is too strong to be masked completely.""",sadness
"""Lucky you,"" I muttered as I looked at the sky covered with fireworks.",anger
I walked through the Latens forest and saw the pools of blood on the ground.,fear
Michiko!,fear
"""Nasaan si Akira?"" tanong ko.",fear
"She sighed. ""Nasa supply house.""",fear
Is she okay?,sadness
"Umiling naman siya. ""We had to knock her out,"" she continued, ""or else she'd be overwhelmed""",fear
Si Hideo?,fear
"""He's in the Council House,"" she replied and I could see the worry in her eyes.",sadness
He wants them to honor their death but I don't think they will.,sadness
Someone's there!,anger
Michiko—!,anger
"""I'll be back!"" sigaw ko pabalik",anger
Don't move.,anger
"'You'll be dead in a few hours if you don't stop,' I said.",anger
Stop ma—,anger
"""I didn't mean to . . ."" My voice trailed off when I saw his intense green eyes in this dimly-lit space.",fear
"""Why did you save me?"" he asked",sadness
"""Because you're her friend,"" I answered.",sadness
Friend . . .,sadness
Why can't I leave?,sadness
"""You can't leave yet,"" mahina kong sabi at muli niya akong sinamaan ng tingin. ""May trackers sa labas.""",fear
I don't care. I'll kill them if I have to—,anger
"""You're not killing any of my comrades,"" I warned as I summoned a longsword.",anger
"""Did she suffer there?"" I asked, breaking the silence.",anger
She did.,sadness
"""Was she happy here?"" he suddenly asked.",fear
"""She was,"" I muttered, reminiscing the times we were still with her.",sadness
Save me . . . please . . .' Rielle cried while clutching my arm. ,fear
One of her eyes was missing and blood was gushing from her eyes socket. 'I want to live . . . Michiko . . .',fear
Michiko.,sadness
"""Ngayon lang kita nakita,"" she said. ""Quite surprising that you don't have any critical wounds.""",sadness
"I snickered. ""I guess naka-graduate na ako sa pagiging pasyente mo.""",sadness
"""Yeah. I don't need another patient,"" she said, a hint of melancholy in her voice.",anger
"""Uhm . . . kumusta si Akira?"" tanong ko.",sadness
"""She needs rest,"" she replied.",sadness
"After . . . after what happened, she lost control over her sixth sense. Hearing everything and everyone around her must have been too much.",sadness
"""And here,"" sabay abot niya ng isang syringe.",fear
"Kumunot ang noo ko. ""For what . . .""",anger
"She smiled. ""Mayu is quite busy. Take care of him.""",sadness
Don't worry about us.,sadness
Don't worry about your family. I'll take care of them until you're back.,fear
"""They won't allow it,"" he muttered as he looked up in the sky. ""I don't know what to do anymore.""",sadness
"""You need to sleep,"" I said as I looked at the bags under his eyes.",fear
"""I might dream about her and our daughter,"" he softly said and then came a subtle smile, ""and I might not want to wake up.""",sadness
Take care of him.,sadness
"""Please look after him,"" I mumbled and she meowed in return.",sadness
"""Let's go,"" sambit ni Mayu.",sadness
"Not even a spirit tablet or a shrine,",sadness
"I'm sorry, Akemi.",fear
"""The world is too cruel to you,"" I said.",fear
I'm sorry if you were alone during your darkest time.,sadness
"""You're home now."" My voice cracked as I tried to hold back the emotions stirring inside me",sadness
"You may rest now, Akemi. You're not alone anymore.",sadness
What are you doing there?,fear
'What's happening?' tanong ko pabalik.,fear
"I might dream about her and our daughter, and I might not want to wake up.",sadness
"""Sir Ise,"" Sir Hideyoshi called but the old man shot a glare at him.",sadness
Wow. I didn't know someone could look at the leader of our tribe like that. ,fear
That man was downright frightening,fear
"""Stop it,"" Sir Hideyoshi said with a cold tone and the elders looked rattled.",anger
Old man!,anger
And did he just call someone an old man?,anger
Was he referring to the head of Shima?,anger
"""Sir Ise, please,"" he said and few seconds later, Sir Kyo collapsed on his knees, panting.",sadness
"""I trusted you,"" the old guy muttered while Sir Kyo remained bowing down.",anger
Is he . . .,fear
How dare you dishonor his death. How dare all of you to reject his existence in this place.,anger
I wondered if that was his sixth sense. What exactly did he do for them to act like that?,anger
I'll let you feel the wrath of the Jikko clan.,anger
I will make sure you will never see the peace you're yearning for.,anger
"""I will kill the Shinigamis who made him suffer,"" he seethed in anger,",anger
"and I will tear this place down. Call us traitors, I don't care. You are all traitors to our eyes. The Jikko is now your enemies.",anger
"""Thank you for acknowledging my grandson,"" he said and I saw Hideo's shoulders flinch.",sadness
"""If it weren't for you and his . . . friends, this place would already be in ruins,"" the old guy said.",sadness
I'll give you a chance. Listen to this young lad.,sadness
"This time, I'd make sure they would live the life they deserve.",joy
"Oh, shit—",anger
I sighed after dressing my wounds.,sadness
"""Ah. Michiko,"" he greeted.",joy
"I smiled at her. ""Listen to your mother, okay?""",joy
"""Hideo!"" I called as I plopped to the couch near his desk.",anger
"""Why are you covered in wounds?"" tanong niya habang papunta sa direksyon ko.",sadness
"I shrugged. ""Training.""",fear
"You should be resting, not tiring yourself out.",sadness
"""Hah!"" I scoffed. ""Galing talaga sa'yo, ha? Sino kayang hindi natutulog?""",anger
"""I can stay awake for days,"" he returned.",sadness
"""I can read your thoughts,"" he suddenly said. ""You're getting careless.""",sadness
"""A-anyway, ano na ang naging desisyon ng Council?"" I asked, trying to shift the topic, though it was still about Mitsuo.",fear
"""They changed their verdict,"" he replied. ""They're allowing us to bury him here.""",fear
"""With Mayu,"" he replied as he heaved a sigh. ""I can't take care of him right now.""",sadness
"He nodded. ""I will. I promised them that.""",fear
"""Hay!"" sabay sandal ko sa couch. ""Sana may ibigay na ulit na missions.""",sadness
"""Wala bang Class S missions for Intel department?"" tanong ko.",sadness
"""None for you,"" he said.",anger
Hah?,anger
I won't allow you.,anger
"Napaayos naman ako ng upo. ""Why?! I want to—""",anger
Not until I'm confident enough to let you go.,sadness
"""Hey, don't worry, you won't lose me,"" I softly said.",fear
"That's what they said, too.",sadness
"""I won't promise, but I'll try to cling to life, even if death would be better,"" I said.",sadness
"Hindi ko kayo kayang iwan. At saka, hoy, don't underestimate me. There are times na mas malakas ako sa'yo.",sadness
"He chuckled lightly. ""Right.""",joy
"Yan, tumawa ka naman kahit papaano,"" I teased. ""Hindi na nababanat 'yang muscles sa mukha mo kasi lagi kang nakasimangot.",joy
No.,sadness
"Tss. Parang tatawa lang. Anong mahirap do'n?"" I muttered. ""Pero palihim namang nangingiti dati kay Akemi.",joy
"O, bakit, totoo naman?",joy
"""Leave,"" he said, cutting me off.",joy
"'Thank you,' he said and I smiled upon hearing that.",joy
Hey.,joy
Hey.,sadness
"""W-why . . ."" he asked with difficulty, ""can't I . . . m-move my body . . .""",fear
"""Your body was way beyond its limit,"" sabi ko at muling napatingin sa hiwa sa dibdib niya.",sadness
Was it a dream?,fear
"""It wasn't,"" I murmured, trying hard not to cry.",sadness
"""Gusto mo ba siyang makita?"" tanong ko at marahan siyang tumango",fear
"'We're enemies,' he suddenly said. 'You don't have to act nice. I hate you, too, for what you did to her.'",anger
"'My enemies are those who made her suffer,' I replied. 'You helped her. You're her friend.'",sadness
He scoffed. 'Friend? What bullshit is that?,anger
"Ah, right. You don't use terms like that.",sadness
"He glared at me, which was kind of scary. 'I am her Elite. Her subordinate. I just did what I had to do.'",anger
Hindi ba dapat mas sundin mo ang mas nakakataas kaysa sa kanya?,anger
"Piss off, Senshin.",anger
You don't fucking know anything.,anger
'Ah. Kaya ka ba galit kasi gutom ka?' pang-aasar ko.,sadness
I said fuck off.,anger
"'Alam mo, bahay ko 'to, kaya bakit hindi ikaw ang umalis?' I taunted. 'Ah. Hindi ka nga pala makagalaw.'",anger
You f—,anger
"Yeah, yeah. Dahil mabait ako, ipagluluto kita.",joy
Hindi naman ako maarte sa pagkain!,sadness
I'm not.,sadness
"Excuse me, ikaw kaya ang pinakamapili.",sadness
"""She's right, Naomi,"" dagdag ko",saddness
"Teka, pwede na ba siyang kumain?",sadness
Pwede niya bang kainin 'to?,sadness
How come he was still alive?,fear
"""O, eto,"" sabay lapag ko ng pagkain sa tabi niya.",anger
'Could you shut up?' he growled. 'What an ugly laugh.',anger
Wow. Gwapo? Ugly ka rin.,anger
"""Protect, huh?"" he muttered while we were searching for books in the shop.",anger
"Yup. First, protect him. I mean, I think that's what a parent does first. Then, take care of them?",sadness
"""How?"" sabay tingin niya sa akin. ""I can only kill for them. Will that count as protection?""",anger
"I know, right?",sadness
Hmm.,sadness
What the hell are you doing?' pagalit niyang tanong.,anger
"""Shit,"" I cursed under my breath as the tigers lingered below the tree where I was.",anger
"Oh, well. Might as well rest here. Saka na lang ako aalis kapag sumikat na ang araw.",sadness
Kill to protect. That's the only way.,anger
"Michiko, protect them for me.",fear
"Now, I'm scared to sleep, too.",fear
What are you doing there?,anger
"""Michiko,"" he carefully called. ""Could you—""",fear
"""It's just a scratch,"" I chuckled. ""Wala lang 'yan.""",sadness
I told you to be careful.,fear
"""Come on, it's just the usual training injuries,"" I retorted",sadness
"Anyway, napuntahan mo na ba si Akira?",fear
Ah. You're awake.,fear
Are you a doctor?,fear
"""No,"" sagot ko",sadness
"'I see,' he said. 'That's why everything is sloppy.'",anger
You'll either get killed or get experimented.,anger
Like what the doctors did to Rielle?,sadness
"If you want to blame someone, then it should be the Council, not her. Besides, what your tribe did was worse.",anger
"""Bakit ka nakasimangot d'yan,"" Akira chuckled",sadness
"""You can move now?"" I murmured.",sadness
"""Just my upper body,"" he said in a hoarse voice.",sadness
Hideo—,fear
"""Bakit nakatayo ka lang d'yan, Michiko?"" asked Akira. ""Tara na rito.""",sadness
Are you sure you're okay staying in that cabin?,sadness
"""Oo nga. May bahay ka naman sa village,"" added Akira. ",sadness
"Excuse me, hindi babysitter ang role ko rito, ha!",anger
Stop making me their babysitters!,anger
No thanks.,sadness
"""What's the status of that?"" tanong ni Hideo.",sadness
"""No,"" sabay-sabay naming sagot kaya nagkatinginan kami.",sadness
"No, Hideo, Mayu replied. You can't.",sadness
But—,fear
"""But it's dangerous, Michiko,"" Mayu warned.",fear
"Oh, you know I love danger.",anger
"""Seryoso ka ba?! Me? An instructor?"" I asked while pointing at myself.",anger
"""I can't teach!"" I retorted. ""No, I don't want to teach!""",anger
I won't be a teacher!,anger
"""I can throw things now,"" he announced as he slowly rotated his right wrist.",anger
"Gusto mo talagang nasasaktan, ano?",anger
"""Have you been imprisoned?"" he asked.",anger
Are you sure?,sadness
"""I hope you can walk soon,"" I murmured.",sadness
"""Don't worry, I can't wait to leave this place, too,"" sagot naman niya.",sadness
"""Oh, wow, I'm scared,"" I flatly commented.",fear
"""I'm going to kill you one of these days,"" he murmured.",anger
"So, anong kailangan kong gawin?",fear
"'I hope I won't come back dead,' I chuckled.",fear
"'You won't,' she replied. 'I'm here.'",sadness
What?!,anger
How are you alive?,anger
"Don't worry, I won't do that yet.",sadness
'What the hell are those?' tanong niya.,anger
'Weakling?' he snapped. 'You—',fear
"'Ha! Ako, takot? As if,' balik ko sa kanya.",anger
Who's the weakling now?,sadness
We're here.,joy
"""Hey,"" tawag niya habang nakatingin pa rin sa puntod ni Akemi. ""This place does not have a barrier, right?""",fear
"I sighed and smiled. ""Finally.""",joy
What the he—why did you use your hand?!,anger
Huh?,anger
What did you find out?,fear
Damn it.,anger
Talaga ba?,sadness
Excuse me?,anger
You're going to be a great instructor.,joy
"""You're still having nightmares?"" tanong ni Mayu.",sadness
I was about to open the door when I felt something strange.,fear
"Five years after the tragedy, another wave of devastation plowed through us, ",sadness
"but this time, I crumbled and wished death was the better option.",sadness
"""Seryoso na ba 'yan?"" I beamed, my hopes getting up.",fear
You should listen—,sadness
"""Ma'am Michiko!"" she beamed while waving her hands excitedly.",joy
Michiko!,joy
Sorry if I can't take you,sadness
"""She just broke down,"" I remembered her saying.",sadness
"Ah, Michiko! Mayu!",joy
Aalis ka?,sadness
"""Should we wait for you?"" the pilot asked.",fear
"""Alright. I hope I'd be done by tomorrow,"" I replied",fear
"""Uhh, hi?"" bati ko pero mukhang wala sila sa mood na bumati pabalik.",sadness
"""Sorry, can't understand Russian,"" I replied, shifting my gaze back to the humdrum.",sadness
"""This won't hurt,"" I whispered. ""I promise.""",sadness
"Family is such a weakness, isn't it?",sadness
"""Just give up and let us kill you painlessly,"" one of the Reapers said while reloading her Glock",sadness
"""Don't you dare talk about them,"" I seethed, anger and pain swelling in my chest.",anger
They won't die . . . they can't.,fear
"""Don't worry,"" he added, ""you'll see her soon in the afterlife—!""",anger
SHE'S NOT DEAD! SHE CAN'T BE DEAD!,fear
"""You fucking Senshin!"" the other Elite shouted in anger",anger
"""Shit,"" I cursed under my breath.",anger
"""I'm sorry . . ."" I quietly sobbed as I thought about my friends",sadness
"""For whom was that sorry for?"" he asked, his eyes still focused on the Shinigamis in front of him.",sadness
Was that a joke?,anger
What do you mean—,fear
"""Why?"" he returned.",fear
The daughter of that damned Aiwa is dead.,sadness
"""How did you find me?"" I asked, trying to distract myself from my devastating thoughts",fear
Why can't she just stop?,fear
That's not—,sdaness
"""I felt that way before, too,"" he suddenly said",sadness
I wanted to kill the people who made her that way.,anger
'M-Michiko . . .' she sobbed.,sadness
No . . . don't show yourself . . . please . . . Vivien . . . my daughter is coming . . . please . . . save her . . . d-don't let her . . . see this . . . please . . .,fear
'Don't come here . . . Vivien . . . please . . .' Akira repeatedly mumbled and that broke my heart into pieces,fear
I'm . . . sorry . . . I'm sorry . . . Michiko . . . please t-take care of her . . .,sadness
"""Shh . . ."" alo ko. ""Your mommy is alright,"" I said as I choked back my tears.",sadness
"""No, no, no. Come one, Akira, please . . ."" he mumbled.",sadness
"This isn't the time to joke around . . . come on, open your eyes.",sadness
Please . . . your daughter is here . . . don't do this . . . please . . .,fear
Please . . . leave us alone first . . .,fear
"'Hideo,' I softly called. 'Stop it.'",fear
'She will!' he snapped as silent tears fell from his eyes. 'She has to . . .',anger
Let me go.,anger
Just stay here . . . please . . . don't go . . .,fear
"""I . . ."" His hug got tighter. ""I can't lose you, too . . ."" he sobbed.",sadness
Or do you want me to kill myself right here?,anger
"""It's my fault,"" his voice wavered. ""I . . . I shouldn't have allowed everyone to leave . . . I . . . It's all my fault . . .""",sadness
"""It's not your fault,"" I softly said.",sadness
"""I'm . . . I'm tired of hearing promises . . ."" he mumbled.",anger
"""He isn't okay,"" he murmured and he looked at me for confirmation",sadness
"""Why are you here?"" matigas kong tanong.",anger
"""Leave,"" I said as I walked toward his direction but I was surprised when he threw something. Agad ko iyong sinalo. It was a bloody knife and a pistol.",anger
"""Please leave,"" I mumbled. ""Gusto ko nang magpahinga.""",sadness
"""In that state?"" tanong niya",sadness
Still returning the favor. huh?,sadness
"""Yes,"" he replied.",sadness
"""Tough day, huh?"" he suddenly commented.",sadness
I didn't want to go there.,fear
"I didn't want to see their lifeless bodies. Or else, I might break down again.",fear
"He took everything away from me. Now, I will do the same.",anger
You sure you don't need Yuuki to treat those horrible wounds?,sadness
"Nanatili akong nakatalikod sa kanya at tumango. 'Oh, these are nothing,' I chuckled. 'My body's fine.'",sadness
"'But your well-being is not,' she returned as I heard her footsteps nearing.",sadness
"""You said you would protect me,"" she said. ""Bakit mo ako hinayaang mamatay, Michiko?""",sadness
"""You shouldn't have promised,"" Mayu added.",sadness
N-no . . . I . . . it's not . . .,sadness
"""You've failed again, didn't you?"" dagdag pa ni Akemi.",anger
"""Why don't you just join us?"" sabi naman ni Mitsuo.",sadness
"""I'm sorry,"" I sobbed as I tried to keep the dagger from digging through my skin. ""I . . . I'm really sorry . . .""",sadness
"Hey, come on, wake up.",fear
"""Bakit ka nandito?"" tanong ko habang nakatingin sa kanya nang masama",fear
"""Done crying?"" he asked and I scowled in return.",sadness
"""Here,"" he interjected as he handed me a note where several names were written.",anger
"I scoffed. ""Are you now following Akemi's path?""",anger
Why are you curious?,anger
"""I'm not,"" I muttered and he smirked in return.",sadness
"""I can tell you,"" he taunted.",fear
Not interested.,sadness
"""Be careful,"" I blurted out. He halted but he didn't look back.",sadness
"""Hey,"" I called, and this time, he turned around. ""I saved your life, so please don't die.""",sadness
"I saved yours, too, so you're not allowed to die, unless I'm the one doing it.",fear
"""Finished?"" tanong ko habang nakaupo sa couch at naghihintay na matapos siya sa paperworks niya",joy
"""Ang tagal naman,"" reklamo ko.",sadness
"""Ma'am Michiko!"" she beamed as she tackled me with a hug.",joy
"""Waiting for those two?"" tanong ko.",sadness
"Agad siyang sumimangot. ""Yeah. Late na sila ng three minutes and twentytwo seconds. Lagi na lang.""",sadness
"""You're going to give her the letter tomorrow, right?"" tanong ko.",sadness
"""Yup,"" she replied. ""I'm sure magugulat ang batang 'yon.""",fear
"""Nightmares again?"" tanong ko.",sadness
Yeah.,sadness
"Y""eah,"" he mumbled. ""What should I do?""",fear
Are they here? Nasaan sila? Malapit na ba sila?,fear
"'There,' he said and I inhaled sharply when I saw Naomi emerging from the forest with a teenager who looked like Akemi.",sadness
I'm back.,joy
"'Welcome back,' Hideo and I both greeted.",joy
"""Yes. Please let me,"" she replied. ""Besides, I have a debt to pay.""",sadness
"""Sigurado ka ba, Naomi?"" tanong ko.",fear
Of course. I'll find Haruka.,anger
"""Worried?"" he asked",sadness
"I scoffed. ""Why would I?""",anger
"""Where the hell are you?"" I mumbled, wondering if he would ever come back . . . if he would stay true to his words that he wouldn't die.",anger
"""Anong nangyari?"" tanong ko.",fear
"Rainie . . ."" The mention of her name made Hideo's presence stronger. ""she was taken by some Reapers.",fear
"""Michiko,"" he called in a controlled tone. ""Gather everyone.""",sadness
For what?,anger
"His eyes were burning with rage. ""A council of war,"" he replied.",anger
"I can't bear losing her, too.",sadness
"""So . . . only Haruka and Daiki were there?"" tanong ko",sadness
Yeah. Hindi ba may isa pang Elite si Akemi? Did he die that night?,sadness
I don't know . . . maybe . . .,sadness
"""Okay. Just tell me if you're ready,"" I added. ""We need you here.""",sadness
"""Yeah."" There was a hint of pain in her voice. ""This time, I won't run away.""",fear
"'Don't worry about them,' I said as I exchanged blows with Shinigamis along the way",fear
"""Demi!"" sigaw ni Rainie habang hawak ang duguang katawan ni Demi.",anger
"""No,"" I muttered. ""I'm not dying anyway.""",anger
Who's dying?,sadness
"""Wow,"" I scoffed. ""Now I'm hallucinating.""",sadness
"""You . . ."" My voice faltered, still in disbelief that he was here and that this wasn't a hallucination.",sadness
W-why are you . . . you're not dead . . .,fear
"""Why would I?"" he returned. ""You said I shouldn't.""",anger
"""So you really live here,"" she remarked as she stepped inside.",joy
"""Yeah,"" I said. ""I feel more comfortable here.""",joy
"""Good."" Napatingin naman siya sa katawan ko at agad na kumunot ang noo niya.",sadness
"""Did you dress your own wounds?"" she asked. ""That's kinda sloppy.""",sadness
H-hmm?,sadness
"So the mighty Michiko finally likes someone now, huh?",joy
Huh?! Anong sinasabi—,anger
"""Hmm?"" Was she talking about her mission?",fear
"""I told you that I only knocked out the guards, right?"" Tumango naman ako.",anger
"""The heck is this?"" bulong ko sa sarili ko.",anger
So that's where he is.,sadness
"I gave her a confused look. ""Huh?""",anger
"""You didn't know?"" she raised an eyebrow",sadness
Why?,fear
"""What lies are you telling her, Nathalie?"" bungad niya.",anger
"""Merry Christmas,"" bati ni Naomi habang nakangiti.",joy
"""Merry Christmas din,"" I returned to both Naomi and Hideo.",joy
"""Bakit ka nandito?"" tanong ko habang palapit sa kanya. ""You do know that it's more dangerous now that they have raised the defense sys—""",fear
"""Let me just sleep here tonight,"" he said while removing the hood of his cloak from his head",fear
Wow. Akala niya ba ay hotel 'to na pwede niyang puntahan kung kalian niya lang gusto?!,anger
And why would he even sleep here?!,anger
"""What?"" he asked while looking at me and a smirk suddenly appeared.",anger
"Don't tell me you miss me, Senshin?",sadness
Then why are you staring at me like that?,fear
"I ignored his question. ""What happened?""",fear
"And? Why aren't you with them? You're an Elite, too, right?",fear
"""I can't face them,"" he muttered.",fear
Huh?,sadness
"So, you're going to give up your status?",sadness
Huh? What do you mean?,anger
Brat?,anger
Tsk. Hope he gives up now.,sadness
"""Merry Christmas,"" I mumbled. ""Sleep well.""",joy
What the heck are you doing?,anger
"""Ang tagal mong gumising,"" he complained.",anger
